t,n_satellites,gdop,pdop,hdop,vdop,mean_cn0_db_hz,min_elevation_deg,mean_elevation_deg,position_error_m
476.0,7,2.986791138470904,2.5182832668421136,1.8526546496172875,1.7057026004870937,35.65714285714286,17.465918276645407,43.84295152684258,36.2892590053785
477.0,7,2.9867618420124256,2.5182554407056905,1.8526234699351483,1.705695384085113,35.885714285714286,17.46092172185792,43.84295057995107,44.11810165952424
478.0,8,2.1038062459509375,1.850580627563607,1.2543315260576902,1.3606252540106332,33.625,7.089993572249727,39.24882347813275,81.8673853386374
479.0,8,2.1038550524850717,1.8506139748895853,1.2542998739927307,1.3606997869326103,34.3875,7.095528419156148,39.2495009276428,54.18625577723992
480.0,8,2.103903784852055,1.8506472631869646,1.254268262155853,1.360774198495084,34.225,7.101067300118428,39.250195299552296,45.42425959878512
481.0,8,2.103952442963529,1.8506804923809028,1.254236690547593,1.3608484886141596,33.587500000000006,7.106619415714328,39.25088013925297,33.72180169351927
482.0,8,2.1040010267329827,1.8507136624011395,1.2542051591503787,1.3609226572288422,34.3875,7.112158769676285,39.251565213494786,34.19061568126924
483.0,8,2.1040495360471256,1.850746773153135,1.2541736679671538,1.3609967042261921,34.6,7.117704676576617,39.25225451118098,38.40271685908724
484.0,8,2.104097970812149,1.8507798245601494,1.2541422169768015,1.3610706295396322,35.125,7.12324733681651,39.25294036242596,40.8813143520753
485.0,8,2.1041463309715565,1.8508128165718614,1.2541108062009692,1.361144433099082,34.8,7.128786996584919,39.25362596776651,39.18243083494556
486.0,8,2.1041946163670584,1.8508457490606354,1.2540794356051566,1.3612181147810503,34.575,7.134333719572018,39.25431068824126,50.48188824955487
487.0,8,2.10424282697083,1.8508786219997504,1.2540481052101309,1.3612916745483226,35.15,7.139875498697928,39.25499600133611,39.63090607573864
488.0,8,2.1042909626462634,1.8509114352786422,1.2540168149915172,1.3613651122912522,35.35,7.145423050604881,39.25568063135075,40.31163532988808
489.0,8,2.104339023298505,1.8509441888179243,1.253985564947925,1.361438427921394,35.9625,7.150967940447887,39.256358395547664,43.46538431787405
490.0,8,2.1043870088552796,1.8509768825569541,1.2539543550743315,1.3615116213791119,35.2125,7.1565150016573424,39.25704333350933,40.45234053998882
491.0,8,2.1044349192022542,1.851009516401229,1.2539231853639137,1.3615846925603738,34.5,7.162059470658182,39.25772750755509,39.18933760447581
492.0,8,2.104482754234795,1.851042090265145,1.2538920558015634,1.3616576413808597,34.75,7.167604783935078,39.25840380735351,55.28023524990797
493.0,8,2.104530513881847,1.851074604088497,1.2538609663956652,1.361730467769123,35.2375,7.173154445650673,39.259085545429635,61.50311219359078
494.0,8,2.1045781980603575,1.8511070578009676,1.2538299171413516,1.361803171652154,34.8125,7.178702339441408,39.25976067206647,46.52886960596707
495.0,7,2.9861993318181304,2.5177280454856885,1.8520625403939197,1.7055259767868696,36.58571428571429,17.370787877045032,43.84276110838724,33.17639277956424
496.0,7,2.986166125732393,2.5176972710769046,1.852031395233198,1.705514368118506,36.471428571428575,17.3657673721903,43.842736024781196,30.056643340586685
497.0,7,2.986132713661677,2.5176663413326303,1.8520002520020433,1.7055025279557934,36.957142857142856,17.360758308652365,43.84272002189154,31.707200284304616
498.0,7,2.9860990956149487,2.5176352562597275,1.8519691107163336,1.7054904562953546,36.871428571428574,17.355750319323715,43.842704478638,27.826469206808195
499.0,8,2.1048154832442423,1.8512684216747552,1.2536752727960625,1.3621648503282773,34.275000000000006,7.206441481588526,39.26315374112271,34.11811430217502
500.0,7,2.9860312414205445,2.5175726199970816,1.8519068339848053,1.7054656182988106,36.114285714285714,17.345740533446065,43.84266797692853,32.95587197003968
501.0,7,2.9859970052723988,2.5175410688079305,1.851875698578619,1.7054528519277594,36.371428571428574,17.340729713733204,43.842646524206465,33.258715000547355
502.0,7,2.9859625630741333,2.517509362234372,1.8518445651692166,1.7054398539353266,36.31428571428571,17.335721719641406,43.8426288872889,33.431036857462466
503.0,7,2.985927914780663,2.5174775002429572,1.8518134337445236,1.7054266242887277,36.557142857142864,17.33070979511889,43.842606564145754,34.20584954469048
504.0,8,2.1050508670356822,1.8514282706419252,1.2535216311260533,1.3625234536077637,33.4,7.234183989761892,39.26653261446386,37.48584554145673
505.0,7,2.985857999917121,2.5174133100131892,1.8517511769685797,1.7053994699269264,36.385714285714286,17.320679434991682,43.84255722033259,31.1606680592429
506.0,7,2.9858227333130904,2.517380981750232,1.851720051630947,1.705385545167322,35.9,17.31568377374984,43.84253985497777,30.763941741548084
507.0,7,2.9857872605605076,2.517348498029713,1.851688928340587,1.7053713886404163,36.41428571428571,17.310673435277053,43.84251644210066,31.11564511388116
508.0,7,2.985751581677196,2.5173158588658984,1.8516578071245977,1.705357000341067,36.51428571428571,17.305655347992047,43.84248675925679,27.992028810520708
509.0,7,2.9857156966069485,2.5172830642163118,1.8516266879710848,1.705342380222662,36.31428571428571,17.300653255575888,43.84246478628673,35.212913880431145
510.0,8,2.1053308012497567,1.8516180760420982,1.2533385835875666,1.362949703553493,33.375,7.267489873422579,39.270568191026065,28.575882933371016
511.0,8,2.105377187685944,1.8516494956426006,1.253308215832269,1.3630203119692794,33.5125,7.273040691641275,39.2712440405183,34.7450441925624
512.0,8,2.105423496951974,1.8516808537218097,1.2532778881173334,1.3630907963874184,33.537499999999994,7.278589822257926,39.271913222049335,33.927110752647074
513.0,8,2.105469728962814,1.8517121502096934,1.2532476004329598,1.3631611567394497,33.625,7.284146330656617,39.2725843392442,34.083851480653735
514.0,8,2.1055158835678283,1.8517433849845444,1.2532173527512367,1.3632313929033475,34.2875,7.289698928485619,39.273253640154664,50.81491221485618
515.0,8,2.1055619607495917,1.8517745580263776,1.2531871451028302,1.363301504841392,33.925,7.295254062681373,39.273923815392855,35.10090022623382
516.0,7,2.9854587276738696,2.517049147948505,1.8514089133124294,1.7052335467306479,35.42857142857142,17.265580331982047,43.842272601187084,34.315679438679695
517.0,8,2.105653882359761,1.8518367185205238,1.2531268498183277,1.3634413556604685,33.5375,7.306363344877124,39.27525585213381,31.795805710512663
518.0,8,2.1056997265963564,1.8518677058140551,1.2530967621679172,1.363511094374114,34.375,7.311921306544655,39.27592027276134,49.78603308727309
519.0,8,2.105745493025968,1.8518986310581793,1.253066714515812,1.3635807085345943,34.8375,7.317468608218226,39.276588640540524,40.818151670227095
520.0,8,2.1057911815300545,1.8519294941564597,1.2530367068462347,1.363650198042938,34.5,7.323023141507813,39.27725802533561,38.81470145493345
521.0,8,2.10583679200947,1.8519602950262386,1.2530067391501787,1.363719562812644,33.724999999999994,7.32857962072544,39.27792613829254,49.72944131655511
522.0,8,2.1058823243905715,1.8519910336068024,1.2529768114265443,1.3637888027797276,33.825,7.334138191331152,39.278590349974074,59.97271050843449
523.0,8,2.105927778574276,1.852021709815718,1.252946923668175,1.3638579178562522,33.6875,7.339694675533579,39.27925817881099,68.12930670128887
524.0,7,2.985152673662264,2.516772483131034,1.851160159656737,1.7050952451828594,35.44285714285714,17.225495427631966,43.842017516901116,33.414525004638044
525.0,8,2.106018452002331,1.8520828748295377,1.2528872680302146,1.3639957730303383,32.675,7.35081677226229,39.28058561341268,59.19533614018746
526.0,7,2.9850740971459917,2.516701761278098,1.8510979940259746,1.7050583484835042,35.02857142857143,17.215467565790764,43.84194452452681,35.95397981412946
527.0,8,2.106108811540223,1.8521437894462727,1.2528277721761751,1.3641331276853006,33.025000000000006,7.36192049199609,39.28190946194489,72.08072034616848
528.0,7,2.9849946953188864,2.516630417097624,1.8510358377493636,1.705020522934687,34.94285714285714,17.205444027240524,43.84187003842351,35.17160202413986
529.0,7,2.984954684927747,2.5165945116473996,1.8510047631753823,1.705001261804771,34.31428571428571,17.200430651579982,43.841832060334504,38.91996537740393
530.0,8,2.1062437607039475,1.8522346905496907,1.2527388278891354,1.364338219788137,32.1375,7.378589349793624,39.28389427010467,102.55061169273476
531.0,8,2.1062885860654985,1.8522648650967635,1.252709259650271,1.3644063329002842,32.9,7.384147501629425,39.28455135533814,51.954435920882
532.0,8,2.1063333323549753,1.8522949765503425,1.2526797313023783,1.3644743203658452,34.1875,7.389708695575304,39.28521518369557,65.66636408971753
533.0,8,2.1063779995678815,1.8523250249020702,1.2526502428728037,1.3645421821655646,34.675,7.39526582599355,39.28587055770212,42.16001180362893
534.0,8,2.106422587567033,1.8523550100414117,1.2526207943327288,1.3646099181930207,34.5,7.400829338999705,39.28653164823433,40.30401135316788
535.0,8,2.1064670962484593,1.852384931882407,1.2525913856750783,1.3646775283551702,34.6375,7.40637543320167,39.28718983641758,63.48336515303368
536.0,7,2.9846688342638723,2.5163388167517926,1.8507873087960418,1.7048599292291777,36.114285714285714,17.165336310746408,43.84154427766263,32.85327434650208
537.0,7,2.984627173043615,2.5163016665341122,1.8507562537703421,1.704838809428129,36.442857142857136,17.160330831111764,43.841504632215035,32.09355334814361
538.0,7,2.984585305447595,2.516264360708397,1.8507252012498883,1.7048174572164019,36.614285714285714,17.155311137154577,43.84145880657004,33.556807208662136
539.0,7,2.9845432315036713,2.5162268992956207,1.850694151281859,1.704795872575357,36.12857142857143,17.15029797970456,43.841414579262484,29.057875977877888
540.0,7,2.984500951188004,2.5161892822805334,1.8506631038553782,1.7047740554958608,35.91428571428572,17.145282421618095,43.841367216184274,32.74705575271762
541.0,8,2.1067324782812094,1.8525631300002257,1.252415771173863,1.3650805422213044,33.0875,7.439745625275459,39.29112738779151,45.82687919370561
542.0,8,2.106776429404061,1.8525926068103715,1.2523866415946205,1.3651472692584472,33.5875,7.44530770103414,39.291783127599224,46.48756370308216
543.0,8,2.1068203005003827,1.852622019734954,1.25235755185164,1.3652138698119747,34.15,7.450871623332785,39.29244441712976,62.2636421816467
544.0,8,2.1068640915312793,1.852651368739043,1.2523285019594919,1.3652803438380503,34.175,7.456425999515794,39.293088011721096,44.48606925695034
545.0,8,2.1069078023479157,1.8526806537028628,1.2522994918858983,1.3653466912206542,34.375,7.461993276940685,39.29374569187152,51.84345682879241
546.0,8,2.1069514328869694,1.8527098745716646,1.2522705216424639,1.3654129118917342,33.574999999999996,7.467559196773872,39.29439770630496,49.92513195844397
547.0,8,2.1069949830461603,1.8527390312621965,1.2522415912137173,1.3654790057693749,34.1375,7.473116968932404,39.29505142357972,44.122934821419946
548.0,8,2.1070384527451784,1.8527681237075633,1.2522127005947687,1.3655449727841265,34.1875,7.478676030693436,39.29569856974821,55.81354456683052
549.0,7,2.9841111424502036,2.515843727821211,1.8503837949168478,1.7045672396026075,36.08571428571428,17.10017550407123,43.840941461462585,42.19806460239264
550.0,7,2.984066798637447,2.5158045550060515,1.8503527740137113,1.7045430973398592,34.65714285714286,17.095145230291312,43.84088262575919,46.92836521362405
551.0,7,2.9840222484938654,2.515765226630429,1.8503217558655745,1.7045187224825051,34.5,17.090136350703023,43.84083182569842,33.29922455227035
552.0,7,2.983977492011449,2.5157257426918624,1.8502907404856788,1.7044941150134494,34.699999999999996,17.085116295930376,43.84077439639855,36.3810277902036
553.0,7,2.983932529210767,2.5156861032069995,1.8502597279022917,1.7044692749274644,35.871428571428574,17.080099275976043,43.840721404416946,30.25845980390139
554.0,8,2.1072975761602195,1.8529413250006512,1.252040192569849,1.3659381062423086,33.05,7.512052876023668,39.299590227854026,131.31062443375873
555.0,7,2.983841984652677,2.5156063576013947,1.8501977111627204,1.7044188968715372,35.699999999999996,17.070070733785364,43.84060951031736,36.4748095098403
556.0,7,2.9837964029208774,2.5155662515025674,1.85016670705935,1.7043933588781202,35.58571428571428,17.06506438588079,43.8405570660196,34.605206659931774
557.0,8,2.1074260444714037,1.8530270523876207,1.251954475553712,1.3661329540060818,33.33749999999999,7.528759223375217,39.30153586533788,51.30205168123915
558.0,7,2.9837046205794,2.51548557274162,1.8501047074844712,1.7043415848987062,36.32857142857143,17.05502414290236,43.84044577726198,25.371723761500466
559.0,7,2.983658419989128,2.5154450000979733,1.8500737120466864,1.7043153489045644,35.87142857142857,17.050008244916757,43.84038505271322,23.175478151876405
560.0,7,2.983612013106689,2.515404271937054,1.8500427195251472,1.7042888802110923,36.01428571428571,17.045005048218083,43.8403365306419,27.61229786865881
561.0,7,2.983565399969437,2.515363388289969,1.8500117299541736,1.7042621788274122,35.68571428571428,17.0399965705184,43.84028007955209,30.230151718861137
562.0,7,2.9835185805724618,2.515322349153163,1.849980743347915,1.7042352447333329,37.142857142857146,17.034977141418523,43.84021887194209,32.99938603502605
563.0,7,2.983471554934721,2.51528115454412,1.849949759727225,1.7042080779323823,36.971428571428575,17.02995660914728,43.84015694555732,32.183167470564186
564.0,8,2.1077229522978547,1.8532248050509443,1.251755860089849,1.3665831276533575,33.45,7.567721244027228,39.30604112066392,84.47831352116079
565.0,7,2.9833768849628646,2.51519829893228,1.8498878015308184,1.7041530461491161,36.128571428571426,17.019916215377748,43.84002760798507,32.010033190227134
566.0,7,2.9833292406560004,2.5151566379541936,1.8498568269961042,1.7041251811592213,35.31428571428572,17.014895816966842,43.839967802293856,37.04139326025691
567.0,7,2.983281390143608,2.5151148215357813,1.8498258555293279,1.704097083421058,36.25714285714286,17.009885580104296,43.83990468497924,37.31783939989355
568.0,8,2.1078908125856946,1.8533363673660779,1.2516432392550474,1.3668375515140128,34.05,7.589990122562133,39.30861143279849,47.81723289626211
569.0,8,2.107932572078645,1.853364093669256,1.2516151832663966,1.3669008364616237,34.65,7.595564277596949,39.30925124496734,41.84338324373099
570.0,8,2.107974249150766,1.8533917541068887,1.2515871669480383,1.3669639928404822,33.225,7.601137413787393,39.309897251582,59.29248293687965
571.0,7,2.9830879263328445,2.5149460017229903,1.8497020007742913,1.7039823649069963,35.21428571428571,16.989823131217815,43.83965144694587,41.35634810037987
572.0,8,2.108057355756998,1.853446877152702,1.251531253326031,1.3670899196377966,32.462500000000006,7.612286215123948,39.31117819473506,76.41555550308078
573.0,8,2.1080987851151445,1.853474339615646,1.2515033560120112,1.3671526899012882,33.6875,7.61783562059817,39.3118073818228,62.30404249293463
574.0,8,2.108140131727666,1.8535017359433281,1.2514754983487375,1.367215331313144,33.8625,7.623416626791899,39.31244960608701,54.25543590938952
575.0,8,2.108181395480397,1.8535290660424688,1.2514476803274155,1.367277843771118,34.175,7.628968340003923,39.313075772616585,58.363440031624016
576.0,8,2.108222576314302,1.8535563298632491,1.2514199019454437,1.3673402272261919,34.0,7.634556609720701,39.31372220949572,57.08435752418401
577.0,7,2.982791546766539,2.5146881108687067,1.8495163143012834,1.7038033038111589,36.74285714285714,16.95972266596167,43.8392418079106,34.5546308557067
578.0,8,2.1083046888647,1.8536106583714036,1.2513644640813166,1.36746460680434,34.4875,7.645692521082109,39.31499091754954,60.09943518499888
579.0,8,2.1083456204475435,1.8536377229458125,1.2513368046046767,1.3675266028013837,34.775,7.651258725553027,39.315623298312175,43.75700772162795
580.0,8,2.1083864686919354,1.8536647209003614,1.2513091847094953,1.3675884694498828,34.9375,7.656824598570292,39.316256069432754,43.65485115934271
581.0,8,2.1084272336136403,1.8536916522404094,1.251281604439044,1.3676502067335168,34.05,7.662409502353471,39.31689213796021,40.999837771114656
582.0,8,2.1084679150725147,1.85371851685386,1.2512540637680298,1.3677118145394755,35.349999999999994,7.667995314053468,39.31753563035944,48.57345397999232
583.0,8,2.108508513008357,1.8537453146901464,1.2512265626931471,1.3677732928182074,35.212500000000006,7.673568629607631,39.31816625915225,65.07914365247984
584.0,8,2.1085490273550955,1.853772045693085,1.2511991012172001,1.3678346415069316,35.5125,7.679126998866208,39.31879029964101,59.63580680796831
585.0,7,2.9823848360590675,2.514335560216554,1.8492689183025866,1.7035515187893415,36.61428571428571,16.919581199638007,43.83866714316833,34.69918408033801
586.0,8,2.1086298048408034,1.8538253068409183,1.2511442970068554,1.3679569497433193,34.1125,7.690267978000384,39.32004734185196,69.63314111282156
587.0,8,2.108670067825315,1.85385183685723,1.2511169542651068,1.3680179091551867,35.3625,7.695852237421455,39.32068471271121,63.240758601727954
588.0,8,2.1087102468651575,1.853878299747561,1.251089651093884,1.3680787386699242,35.3375,7.70142798259244,39.32131690203539,55.33964734987379
589.0,8,2.108750341844509,1.853904695418199,1.251062387474283,1.3681394381936338,35.537499999999994,7.706995007166588,39.32193977263958,73.20552570334786
590.0,7,2.9821239494083986,2.5141101723730848,1.849114408391362,1.7033865866294962,37.07142857142857,16.894491252640954,43.83828461067572,40.15718349246488
591.0,8,2.108830279365206,1.8539572848826884,1.2510079788984736,1.3682604470282498,34.05,7.718141405852813,39.32319243461585,80.83944357754203
592.0,8,2.1088701217288763,1.8539834785302094,1.250980833929923,1.3683207561836406,34.4875,7.723719749218634,39.323818956518444,78.95054421422195
593.0,8,2.1089098797319292,1.8540096047077455,1.2509537285057237,1.3683809350784593,35.0875,7.729298379789508,39.32444320739906,56.341503627766464
594.0,7,2.9819115355893575,2.5139270704785126,1.8489908652177112,1.7032504501764079,37.385714285714286,16.87439969357096,43.837955696355166,36.61149514043011
595.0,8,2.1089891422286233,1.85406165430592,1.2508996362242388,1.3685009017394443,35.075,7.740440722704908,39.325690008120866,67.42000168038999
596.0,8,2.1090286465955748,1.854087577619173,1.2508726493738072,1.3685606893851237,35.4875,7.746025643943733,39.32632356573406,45.5933262442017
597.0,8,2.1090680662095065,1.8541134331423301,1.2508457020153247,1.368620346446971,35.4125,7.751606156287793,39.32695183874466,79.3543032051581
598.0,8,2.1091074010712902,1.8541392208699186,1.2508187941886075,1.368679872896751,35.537499999999994,7.75718064104199,39.32757270718261,42.63811988017777
599.0,8,2.109146651025686,1.854164940679289,1.2507919258472888,1.3687392686262283,35.5875,7.762751256016584,39.328185887800146,43.5858841518633
600.0,8,2.109185816010816,1.8541905925172628,1.2507650970035196,1.368798533567776,35.4875,7.768347217594898,39.328820473570204,44.409530279020046
601.0,8,2.1092248959522375,1.854216176322429,1.2507383076463416,1.3688576676637108,35.3375,7.773918867925748,39.32943975870625,43.11692631544077
602.0,8,2.1092638907433012,1.854241692007953,1.2507115577642294,1.3689166708224032,35.45,7.779513773555532,39.330076783319015,58.16295812341149
603.0,8,2.1093028003347185,1.854267139531104,1.2506848473644037,1.368975542994812,35.9125,7.785088364678225,39.330691161194196,48.31927461696493
604.0,8,2.1093416246280436,1.8542925188117778,1.2506581764380185,1.3690342840959309,36.275,7.79066082797699,39.33130968844674,44.23997123160274
605.0,8,2.1093803635208146,1.8543178297665497,1.2506315449667922,1.3690928940448495,36.099999999999994,7.796239769551257,39.33193463124101,64.09386432001025
606.0,8,2.1094190169665374,1.8543430723546876,1.2506049529592644,1.3691513727939573,34.3625,7.801820681254427,39.33255695551158,50.4614071120028
607.0,8,2.1094575848774495,1.8543682465037974,1.2505784004130818,1.3692097202626874,35.275000000000006,7.807395864690381,39.33317131714647,29.505177127023288
608.0,8,2.109496067116808,1.8543933521052713,1.2505518872933445,1.3692679363511286,35.5,7.812979808916885,39.33379078290679,49.420666986458656
609.0,8,2.1095344636617437,1.854418389135738,1.2505254136238884,1.3693260210211402,35.8,7.818555968807482,39.3344044744421,37.53754292132079
610.0,8,2.1095727744069155,1.85444335751062,1.2504989793850398,1.369383974191401,35.825,7.8241214916440285,39.33501220903823,39.54098130143744
611.0,8,2.109610999277574,1.8544682571667612,1.250472584578213,1.369441795790317,34.775000000000006,7.829728060849086,39.33564511287052,31.007532021413983
612.0,7,2.980914967005339,2.513072441029964,1.8484356770444974,1.7025917425188435,36.68571428571429,16.784029133135945,43.836392501768174,37.614261138347
613.0,7,2.9808576509703117,2.5130234917091774,1.8484048713891654,1.7025529364184209,36.6,16.779008444637636,43.83630108785548,41.9300421595996
614.0,7,2.980800129764473,2.512974387837766,1.8483740699271525,1.7025138976083363,37.228571428571435,16.773971633760898,43.836196230594304,33.5815118361359
615.0,7,2.980742403400858,2.5129251294287593,1.848343272673158,1.7024746260894539,36.800000000000004,16.768976015470543,43.83611477030711,38.06259959063716
616.0,8,2.1098008325233955,1.8545917222178552,1.250341201720869,1.3697289277073048,33.787499999999994,7.857619462153668,39.33871082819654,36.0255380000456
617.0,8,2.109838540389158,1.8546162081179423,1.250315043349378,1.3697859583847463,34.5625,7.863202199527047,39.33932644321311,30.377230769051103
618.0,8,2.109876161789252,1.8546406248134075,1.2502889243596904,1.3698428569846086,34.412499999999994,7.868792492888024,39.339938667701965,38.17656612635607
619.0,7,2.980509447118394,2.5127265510400836,1.8482201263848854,1.7023152130929313,36.88571428571429,16.748861422703364,43.83571730303057,28.96212067133445
620.0,8,2.1099511449207204,1.854689250364342,1.250236804516866,1.369956257713545,34.074999999999996,7.879956266797405,39.34116216463897,34.41843616555588
621.0,8,2.1099885064962587,1.8547134590905408,1.2502108036577477,1.3700127597030063,33.3375,7.8855542882612975,39.34178200700329,24.717339473615628
622.0,8,2.110025781255699,1.854737598325278,1.2501848421405166,1.3700691293228644,33.65,7.891136662713558,39.34238675715034,45.9070060739922
623.0,7,2.9802732111293135,2.512525502412473,1.8480970497429403,1.702152077519659,36.128571428571426,16.72876652576515,43.83532529952057,22.062646740662192
624.0,7,2.980213639933756,2.512474854496745,1.8480662916687245,1.7021107120502617,36.41428571428572,16.723724445952808,43.835214013105706,22.63203611173504
625.0,7,2.9801538639276037,2.5124240523352506,1.8480355380896498,1.7020691139640542,36.300000000000004,16.71870561053233,43.835115033413274,21.718404877261936
626.0,8,2.110174010999073,1.8548334593849465,1.2500813896185794,1.370293282981132,33.400000000000006,7.913482442198562,39.34482702677277,24.89898217489629
627.0,7,2.980033697655803,2.512321985419213,1.847974044523566,1.7019852200262935,36.957142857142856,16.708667790791687,43.83491640343197,22.236517352527866
628.0,8,2.110247603040591,1.854880971361724,1.2500298993443921,1.3704045638660367,34.95,7.924647957961131,39.346036474296426,88.88745141984828
629.0,8,2.1102842681209335,1.854904622517213,1.250004213204724,1.3704600051100224,35.712500000000006,7.930243940699786,39.34664941699157,68.60481477836991
630.0,7,2.9798519131314376,2.5121677290101356,1.847881838576122,1.7018576348627028,37.67142857142857,16.69358725684205,43.834595428171305,23.96944515279806
631.0,8,2.1103573359121617,1.8549517147655457,1.2499529588475178,1.3705704888038317,34.162499999999994,7.941423264733435,39.34786418389079,75.54673616851419
632.0,8,2.1103937384981735,1.8549751557532468,1.2499273906358064,1.3706255311353814,34.7375,7.947012372629233,39.34846787641894,41.14962907538238
633.0,8,2.1104300533593454,1.8549985265017022,1.2499018616803281,1.3706804403257298,35.125,7.95259462635648,39.34906687848215,63.1807066011485
634.0,8,2.1104662805022536,1.8550218270117733,1.249876372023906,1.3707352163515958,34.912499999999994,7.958199104345638,39.34967800291467,49.40731616071669
635.0,7,2.9795448478885715,2.5119075544251,1.8477282556880155,1.7016403424666482,36.728571428571435,16.668475729972148,43.834074659994585,26.566149725090085
636.0,7,2.97948282153358,2.5118550577157452,1.8476975534211733,1.7015961865417955,36.728571428571435,16.663438493890634,43.833956343009675,31.25794981898021
637.0,7,2.979420590844749,2.511802407159919,1.847666855996269,1.701551798173428,36.957142857142856,16.658422826877473,43.83384979642782,29.886655516186483
638.0,7,2.979358155863064,2.5117496027926656,1.8476361634460652,1.7015071773740538,37.285714285714285,16.653404750929226,43.83374418689751,31.151435141323507
639.0,8,2.110646097214456,1.8551372733572813,1.2497495128344251,1.3710070963235768,34.5875,7.986124343620541,39.352697473206405,100.3681735109644
640.0,7,2.979232673872478,2.5116435332863376,1.847574793409258,1.7014172389680953,36.785714285714285,16.643347501326172,43.83351858456753,25.66325829034713
641.0,8,2.1107174070959838,1.8551829579609975,1.2496990439813949,1.3711149138496395,34.3375,7.997312246147228,39.3538942166726,81.61172175440629
642.0,8,2.110752929316078,1.8552056939502393,1.2496738684409032,1.371168621797238,34.7,8.002894652616448,39.35449199643953,43.4350092074545
643.0,8,2.1107883632004185,1.8552283592064243,1.2496487321132461,1.3712221961197675,34.9875,8.008494694310436,39.35509974157991,54.00736562218125
644.0,8,2.1108237085497996,1.855250953553389,1.2496236350173326,1.3712756365759684,34.675,8.01408608117505,39.35569674225651,61.05385917537392
645.0,8,2.1108589651463103,1.8552734768020205,1.2495985771502953,1.3713289429269022,35.0375,8.019685996986444,39.35629896547768,60.04084540444093
646.0,8,2.1108941332099684,1.855295929153179,1.2495735584997523,1.3713821154698729,34.8625,8.0252702520654,39.35689501530129,46.96838721343639
647.0,8,2.110929212484904,1.8553183103876474,1.2495485790508942,1.3714351539360385,35.712500000000006,8.030869976330383,39.357496284272585,66.97191532673514
648.0,8,2.110964202934244,1.855340620472926,1.2495236388172888,1.3714880582832878,35.362500000000004,8.036473161673166,39.35809773866177,57.82449093255866
649.0,8,2.1109991047474637,1.8553628595196774,1.2494987376544782,1.371540828807112,35.125,8.042068135398495,39.35869573958252,57.78511572067587
650.0,8,2.1110339172712607,1.855385027083375,1.2494738758147408,1.3715934646904913,34.2,8.047667205228517,39.35929256353245,50.29383748303732
651.0,8,2.1110686407099912,1.8554071232860407,1.2494490531589486,1.3716459662393892,33.662499999999994,8.053252361752039,39.35988396633845,46.23175377781725
652.0,8,2.111103275001793,1.855429148077055,1.2494242696842492,1.3716983334020372,34.412499999999994,8.058845128889198,39.36048420536468,52.406995682419385
653.0,8,2.1111378200573427,1.8554511013818886,1.2493995253879744,1.3717505660941305,34.825,8.064425400730764,39.36106374931689,58.25174492993152
654.0,8,2.1111722758061506,1.8554729831426338,1.249374820263446,1.3718026642574748,34.4875,8.070036576941101,39.36166911971927,43.41172624513575
655.0,8,2.1112066421595,1.85549479328757,1.2493501542987602,1.3718546278199255,34.9875,8.075631558986862,39.36225934412397,49.86241398444638
656.0,8,2.1112409190677512,1.8555165317740334,1.2493255275007351,1.3719064567315613,34.0625,8.081216207607728,39.36284691228315,35.14768140115404
657.0,7,2.9781331336247834,2.510717144140646,1.8470539706522104,1.7006152437808104,36.314285714285724,16.55791163122692,43.83153858965236,46.88048883087388
658.0,8,2.1113092041517314,1.855559793451377,1.249276391335939,1.3720097102877844,35.0,8.092426180530532,39.364045706015546,59.93966382304344
659.0,7,2.9779999074592642,2.510605245675796,1.8469927988870647,1.7005164805064819,36.82857142857143,16.547864420035534,43.83129166531358,40.0642581552317
660.0,7,2.977932989457292,2.510549066994033,1.846962221333903,1.7004667508510551,37.31428571428571,16.542828613545737,43.83116384710443,31.249438551357308
661.0,8,2.1114109589200662,1.855624146875576,1.249202980647481,1.3721635790273543,34.55,8.109225246787492,39.365814664253946,42.01810274097407
662.0,7,2.9777985438727024,2.5104362509466083,1.84690108304763,1.7003665956211775,37.357142857142854,16.532779868098448,43.83091457555936,30.369074006074424
663.0,7,2.977731016392178,2.5103796136665832,1.8468705223784447,1.7003161700937723,37.57142857142857,16.52775045747867,43.830790596684785,31.99332478914213
664.0,7,2.977663285854297,2.51032282360471,1.8468399674054203,1.7002655126493245,36.98571428571429,16.522709010322767,43.83065330503881,30.718271904547574
665.0,8,2.111545372665108,1.8557089424487325,1.2491056474094067,1.3723668462528962,34.4875,8.131605614295173,39.36816294470645,41.06691583212706
666.0,8,2.1115787507041626,1.8557299607341486,1.249081411850804,1.3724173249180318,34.85,8.13720847762269,39.36875200648006,80.05823896393662
667.0,8,2.1116120384771113,1.8557509066857765,1.2490572154020214,1.3724676682229093,35.6875,8.14279434343056,39.36933706902389,61.85184788841738
668.0,8,2.1116452358811943,1.855771780220944,1.249033058044078,1.3725178760866725,35.95,8.148395223636868,39.369918649792936,42.67992465903093
669.0,8,2.11167834284771,1.8557925812824738,1.249008939774852,1.3725679484475686,35.5125,8.153993989570006,39.37050760590934,38.765745940151966
670.0,8,2.1117113592593237,1.8558133097773202,1.248984860564429,1.3726178852206123,34.787499999999994,8.159588293072204,39.37109180358747,36.72132301895199
671.0,8,2.111744285067339,1.8558339656626341,1.248960820426954,1.3726676863485672,34.625,8.16518399959603,39.37166953504079,40.46610279802786
