satellite_id,type,t,x,y,z,azimuth_deg,elevation_deg,mask_angle_deg,visible,visibility_reason,true_range_m,pseudorange_m,cn0_db_hz,doppler_hz,label
IRNSS-1F,GEO,16170.0,35560590.629442126,22654961.71008092,0.0,240.78463207154232,28.10102331303189,24.584993399177886,True,visible,38776623.297894925,38776625.40133932,45.68005615664207,-0.6332307435454498,clean
IRNSS-1F,GEO,16200.0,35560590.32092121,22654962.194353897,0.0,240.7846314063489,28.101023920332878,24.584993339890943,True,visible,38776623.242465444,38776627.635879524,46.9320095119613,1.3960445195107647,clean
IRNSS-1F,GEO,16230.0,35560590.0124003,22654962.678626873,0.0,240.7846307411554,28.10102452763386,24.584993280603996,True,visible,38776623.18703598,38776621.28979977,46.75481897466959,-1.4369408033751212,clean
IRNSS-1F,GEO,16260.0,35560589.703879364,22654963.16289984,0.0,240.78463007596193,28.101025134934837,24.58499322131704,True,visible,38776623.1316065,38776622.31751045,45.57096412584357,-2.1624064530167666,clean
IRNSS-1F,GEO,16290.0,35560589.39535844,22654963.6471728,0.0,240.78462941076845,28.101025742235805,24.58499316203008,True,visible,38776623.07617703,38776623.901506856,46.57230600618595,-0.12844334408440905,clean
IRNSS-1F,GEO,16320.0,35560589.0868375,22654964.131445758,0.0,240.78462874557493,28.101026349536784,24.584993102743116,True,visible,38776623.02074755,38776625.89988808,46.226389922527396,-1.649960483968925,clean
IRNSS-1F,GEO,16350.0,35560588.77831655,22654964.61571872,0.0,240.78462808038142,28.101026956837757,24.584993043456148,True,visible,38776622.96531808,38776627.50939006,46.403999094208125,0.37856641799232754,clean
IRNSS-1F,GEO,16380.0,35560588.4697956,22654965.09999167,0.0,240.7846274151879,28.10102756413872,24.584992984169173,True,visible,38776622.90988861,38776629.41714717,45.961610376894384,-2.058409159990543,clean
IRNSS-1F,GEO,16410.0,35560588.161274634,22654965.584264614,0.0,240.7846267499944,28.101028171439683,24.584992924882197,True,visible,38776622.85445913,38776624.65104539,46.83875515143843,-0.20173727938387323,clean
IRNSS-1F,GEO,16440.0,35560587.85275368,22654966.068537556,0.0,240.78462608480083,28.101028778740645,24.584992865595208,True,visible,38776622.79902966,38776627.33906149,47.511549045255045,-0.6855908726469223,clean
IRNSS-1F,GEO,16470.0,35560587.544232704,22654966.552810494,0.0,240.7846254196073,28.1010293860416,24.58499280630822,True,visible,38776622.74360019,38776626.98807623,46.76317268492337,-0.01579265901560538,clean
IRNSS-1F,GEO,16500.0,35560587.23571172,22654967.037083425,0.0,240.78462475441376,28.101029993342554,24.58499274702123,True,visible,38776622.688170716,38776626.51875193,45.550968889824695,3.277553760041957,clean
IRNSS-1F,GEO,16530.0,35560586.927190736,22654967.521356363,0.0,240.7846240892202,28.10103060064351,24.58499268773423,True,visible,38776622.63274125,38776625.073096424,46.77345900224124,0.4068723208673171,clean
IRNSS-1F,GEO,16560.0,35560586.61866974,22654968.005629286,0.0,240.78462342402662,28.10103120794446,24.584992628447225,True,visible,38776622.57731178,38776624.09588301,46.53334163034362,1.0161388165256389,clean
IRNSS-1F,GEO,16590.0,35560586.31014874,22654968.489902202,0.0,240.78462275883305,28.1010318152454,24.584992569160217,True,visible,38776622.5218823,38776622.40478605,46.08015480193438,-1.2423355956897095,clean
IRNSS-1F,GEO,16620.0,35560586.001627736,22654968.974175118,0.0,240.78462209363943,28.10103242254634,24.584992509873203,True,visible,38776622.46645284,38776622.18675573,46.80747302787527,0.4537634088196896,clean
IRNSS-1F,GEO,16650.0,35560585.69310672,22654969.45844803,0.0,240.7846214284458,28.101033029847283,24.58499245058618,True,visible,38776622.41102336,38776625.76361122,47.07054351911172,-0.5423563084082805,clean
IRNSS-1F,GEO,16680.0,35560585.38458571,22654969.94272094,0.0,240.78462076325224,28.101033637148216,24.584992391299163,True,visible,38776622.355593905,38776624.721907936,46.29641445696977,0.06656265147512191,clean
IRNSS-1F,GEO,16710.0,35560585.07606468,22654970.426993843,0.0,240.7846200980586,28.101034244449146,24.584992332012135,True,visible,38776622.30016443,38776623.77949289,45.808794835378684,1.305141713738675,clean
IRNSS-1F,GEO,16740.0,35560584.76754364,22654970.911266748,0.0,240.784619432865,28.101034851750086,24.584992272725103,True,visible,38776622.244734965,38776626.37780161,45.62482516388152,-0.9932171094608685,clean
IRNSS-1F,GEO,16770.0,35560584.45902262,22654971.39553964,0.0,240.7846187676713,28.101035459051005,24.58499221343806,True,visible,38776622.189305514,38776624.196814656,46.29781877972859,-0.7888403029329658,clean
IRNSS-1F,GEO,16800.0,35560584.150501564,22654971.87981253,0.0,240.78461810247768,28.101036066351924,24.584992154151017,True,visible,38776622.13387604,38776622.39070057,46.55290963475964,-0.9655787665561778,clean
IRNSS-1F,GEO,16830.0,35560583.84198052,22654972.36408542,0.0,240.78461743728403,28.10103667365285,24.58499209486397,True,visible,38776622.07844658,38776623.92380841,46.3726586304391,-1.0041887167555525,clean
IRNSS-1F,GEO,16860.0,35560583.533459455,22654972.848358303,0.0,240.78461677209037,28.101037280953776,24.584992035576917,True,visible,38776622.023017116,38776626.53885017,46.28902040879497,0.35372103218022666,clean
IRNSS-1F,GEO,16890.0,35560583.22493839,22654973.33263118,0.0,240.7846161068967,28.101037888254684,24.58499197628986,True,visible,38776621.96758766,38776621.953382455,46.91461126155853,-0.7207132805868379,clean
IRNSS-1F,GEO,16920.0,35560582.916417316,22654973.816904068,0.0,240.78461544170298,28.10103849555561,24.584991917002796,True,visible,38776621.91215819,38776624.92623542,46.86207456393571,3.003163298190146,clean
IRNSS-1F,GEO,16950.0,35560582.607896246,22654974.301176935,0.0,240.78461477650927,28.101039102856518,24.584991857715725,True,visible,38776621.85672874,38776624.22057839,46.73045828511113,5.365575991472151,clean
IRNSS-1F,GEO,16980.0,35560582.29937516,22654974.785449803,0.0,240.7846141113156,28.10103971015742,24.584991798428653,True,visible,38776621.80129928,38776622.43241077,47.03890551877139,-1.1286340003162174,clean
IRNSS-1F,GEO,17010.0,35560581.99085407,22654975.26972266,0.0,240.78461344612185,28.101040317458306,24.584991739141575,True,visible,38776621.745869815,38776623.52526598,46.302507993069995,0.5952562874423855,clean
IRNSS-1F,GEO,17040.0,35560581.68233298,22654975.753995515,0.0,240.78461278092817,28.101040924759214,24.584991679854497,True,visible,38776621.690440364,38776620.32968577,46.083382094806666,2.083265721194293,clean
IRNSS-1F,GEO,17070.0,35560581.373811856,22654976.238268368,0.0,240.7846121157344,28.101041532060112,24.584991620567408,True,visible,38776621.63501089,38776624.40433612,46.36949491809056,-0.5242475520403702,clean
IRNSS-1F,GEO,17100.0,35560581.06529075,22654976.722541228,0.0,240.78461145054064,28.101042139361017,24.58499156128031,True,visible,38776621.57958144,38776620.72718847,46.335010412231654,-1.9815317095276475,clean
IRNSS-1F,GEO,17130.0,35560580.75676964,22654977.20681407,0.0,240.7846107853469,28.101042746661896,24.584991501993215,True,visible,38776621.52415199,38776626.65853616,45.60501711291732,3.4835971920133346,clean
IRNSS-1F,GEO,17160.0,35560580.448248506,22654977.69108691,0.0,240.78461012015313,28.10104335396279,24.584991442706112,True,visible,38776621.46872252,38776623.742797226,46.35787756403564,1.3795651586434023,clean
IRNSS-1F,GEO,17190.0,35560580.139727384,22654978.175359733,0.0,240.78460945495937,28.101043961263652,24.584991383419005,True,visible,38776621.41329307,38776622.508663684,47.18308720426856,0.6446314750299343,clean
IRNSS-1F,GEO,17220.0,35560579.83120625,22654978.65963257,0.0,240.78460878976563,28.101044568564546,24.5849913241319,True,visible,38776621.35786362,38776626.708714955,47.03108868485467,2.9082953693456948,clean
IRNSS-1F,GEO,17250.0,35560579.5226851,22654979.143905398,0.0,240.78460812457183,28.10104517586542,24.58499126484478,True,visible,38776621.30243416,38776621.2677532,46.89325394089207,1.547716917705878,clean
IRNSS-1F,GEO,17280.0,35560579.21416395,22654979.628178224,0.0,240.784607459378,28.101045783166303,24.584991205557657,True,visible,38776621.24700471,38776621.91036204,46.69647107690082,-0.08861950283737409,clean
IRNSS-1F,GEO,17310.0,35560578.90564279,22654980.112451047,0.0,240.78460679418419,28.10104639046717,24.58499114627053,True,visible,38776621.19157526,38776619.19812968,47.35511136122164,-1.9460111624232284,clean
IRNSS-1F,GEO,17340.0,35560578.59712164,22654980.59672387,0.0,240.7846061289904,28.101046997768044,24.584991086983397,True,visible,38776621.13614582,38776626.85287728,46.10057819358494,-0.9794129217139912,clean
IRNSS-1F,GEO,17370.0,35560578.28860047,22654981.080996677,0.0,240.78460546379654,28.10104760506891,24.584991027696258,True,visible,38776621.080716364,38776628.1813097,46.148248622905776,2.416896980735436,clean
IRNSS-1F,GEO,17400.0,35560577.98007928,22654981.565269485,0.0,240.7846047986027,28.10104821236978,24.584990968409116,True,visible,38776621.025286905,38776619.4141938,47.19280986359977,1.3714218796783055,clean
IRNSS-1F,GEO,17430.0,35560577.671558104,22654982.049542286,0.0,240.7846041334089,28.101048819670634,24.584990909121974,True,visible,38776620.96985746,38776621.46595658,46.64446471804315,-0.3660826706461177,clean
IRNSS-1F,GEO,17460.0,35560577.363036916,22654982.533815082,0.0,240.78460346821504,28.101049426971485,24.58499084983482,True,visible,38776620.914428,38776623.58592129,46.295073158970006,3.5403769590492997,clean
IRNSS-1F,GEO,17490.0,35560577.05451571,22654983.018087886,0.0,240.78460280302113,28.101050034272347,24.58499079054766,True,visible,38776620.85899856,38776622.09222382,46.90662466873865,-0.3071920046723942,clean
IRNSS-1F,GEO,17520.0,35560576.74599451,22654983.50236068,0.0,240.78460213782728,28.101050641573206,24.5849907312605,True,visible,38776620.803569116,38776623.2266455,46.41142891738472,1.982286489571545,clean
IRNSS-1F,GEO,17550.0,35560576.43747331,22654983.986633465,0.0,240.78460147263337,28.101051248874043,24.584990671973333,True,visible,38776620.74813968,38776622.9592667,46.211899693360635,0.44732866170810914,clean
IRNSS-1F,GEO,17580.0,35560576.12895208,22654984.470906243,0.0,240.7846008074395,28.101051856174895,24.584990612686163,True,visible,38776620.69271021,38776624.19383928,46.19798657753175,3.873156645878498,clean
IRNSS-1F,GEO,17610.0,35560575.82043087,22654984.95517902,0.0,240.78460014224558,28.101052463475735,24.584990553398985,True,visible,38776620.63728078,38776620.776721105,46.7914372073466,1.5133415412572946,clean
IRNSS-1F,GEO,17640.0,35560575.511909634,22654985.439451795,0.0,240.7845994770517,28.101053070776572,24.584990494111807,True,visible,38776620.581851326,38776623.555109315,46.733570318017215,0.09956953150994219,clean
IRNSS-1F,GEO,17670.0,35560575.20338839,22654985.92372457,0.0,240.78459881185773,28.101053678077413,24.584990434824615,True,visible,38776620.52642188,38776620.28471537,47.389035995898155,-0.3503523894244503,clean
IRNSS-1F,GEO,17700.0,35560574.89486715,22654986.407997333,0.0,240.78459814666382,28.10105428537824,24.584990375537426,True,visible,38776620.47099244,38776621.959285796,46.48561803213772,-0.02349443401513087,clean
IRNSS-1F,GEO,17730.0,35560574.5863459,22654986.892270096,0.0,240.78459748146986,28.101054892679073,24.584990316250227,True,visible,38776620.415563,38776618.649327554,46.47708797390781,-1.4435439751500427,clean
IRNSS-1F,GEO,17760.0,35560574.27782465,22654987.37654285,0.0,240.78459681627592,28.1010554999799,24.584990256963028,True,visible,38776620.36013355,38776621.86638287,47.35047950643852,-2.726155705993414,clean
IRNSS-1F,GEO,17790.0,35560573.96930339,22654987.860815607,0.0,240.78459615108196,28.101056107280726,24.584990197675822,True,visible,38776620.30470412,38776621.397805326,47.12348618068215,0.6247213463784075,clean
IRNSS-1F,GEO,17820.0,35560573.66078212,22654988.345088355,0.0,240.78459548588796,28.101056714581553,24.58499013838861,True,visible,38776620.24927468,38776625.067126155,46.70311197879302,-1.059786458619522,clean
IRNSS-1F,GEO,17850.0,35560573.35226085,22654988.829361096,0.0,240.78459482069402,28.101057321882365,24.584990079101395,True,visible,38776620.19384524,38776622.54827609,45.850156508489285,-1.0650998681561343,clean
IRNSS-1F,GEO,17880.0,35560573.04373956,22654989.313633844,0.0,240.78459415550003,28.101057929183188,24.584990019814175,True,visible,38776620.1384158,38776622.93933834,46.22473552150662,-0.17042990498547808,clean
IRNSS-1F,GEO,17910.0,35560572.73521827,22654989.79790658,0.0,240.784593490306,28.101058536483997,24.584989960526947,True,visible,38776620.08298636,38776622.52783418,46.10361555682266,0.11169744392917642,clean
IRNSS-1F,GEO,17940.0,35560572.42669698,22654990.28217931,0.0,240.78459282511201,28.101059143784806,24.584989901239716,True,visible,38776620.027556926,38776617.29751673,46.648888886834506,0.02200259030445153,clean
IRNSS-1F,GEO,17970.0,35560572.11817566,22654990.766452037,0.0,240.784592159918,28.10105975108561,24.58498984195248,True,visible,38776619.97212747,38776617.56673751,46.37649248398234,3.4838412736753077,clean
IRNSS-1F,GEO,18000.0,35560571.80965436,22654991.250724755,0.0,240.784591494724,28.101060358386412,24.58498978266524,True,visible,38776619.91669804,38776621.63388376,47.43211553054253,1.332009501982856,clean
IRNSS-1F,GEO,18030.0,35560571.501133054,22654991.734997477,0.0,240.78459082952995,28.101060965687203,24.584989723377994,True,visible,38776619.86126861,38776623.04553607,45.84494452010267,4.222881722820633,clean
IRNSS-1F,GEO,18060.0,35560571.192611724,22654992.2192702,0.0,240.7845901643359,28.101061572988016,24.584989664090745,True,visible,38776619.805839166,38776621.728905596,46.049993311401614,-0.8707301716198022,clean
IRNSS-1F,GEO,18090.0,35560570.884090394,22654992.703542903,0.0,240.78458949914184,28.10106218028881,24.58498960480349,True,visible,38776619.75040973,38776620.12789587,46.75297760516619,1.5746918533911303,clean
IRNSS-1F,GEO,18120.0,35560570.57556906,22654993.187815614,0.0,240.7845888339478,28.101062787589605,24.58498954551623,True,visible,38776619.69498031,38776621.60466421,46.891381280476644,-0.7595745160742496,clean
IRNSS-1F,GEO,18150.0,35560570.26704772,22654993.672088318,0.0,240.78458816875371,28.10106339489039,24.584989486228963,True,visible,38776619.639550865,38776621.336083055,45.33709518301493,-1.1150131477405532,clean
IRNSS-1F,GEO,18180.0,35560569.958526365,22654994.156361014,0.0,240.78458750355958,28.101064002191176,24.58498942694169,True,visible,38776619.58412143,38776623.9977005,45.76295826174852,4.298335819947378,clean
IRNSS-1F,GEO,18210.0,35560569.65000501,22654994.640633702,0.0,240.7845868383655,28.10106460949195,24.584989367654412,True,visible,38776619.528692,38776623.80475121,46.49886153762913,-1.5290459726305823,clean
IRNSS-1F,GEO,18240.0,35560569.34148364,22654995.1249064,0.0,240.78458617317142,28.10106521679274,24.584989308367135,True,visible,38776619.473262556,38776620.61382992,47.30868524281021,-4.456217438335948,clean
IRNSS-1F,GEO,18270.0,35560569.03296229,22654995.609179094,0.0,240.78458550797728,28.10106582409352,24.584989249079847,True,visible,38776619.41783315,38776621.79519694,47.574543912544506,-1.408648055093426,clean
IRNSS-1F,GEO,18300.0,35560568.72444091,22654996.093451772,0.0,240.78458484278318,28.101066431394287,24.58498918979256,True,visible,38776619.362403706,38776622.5408722,46.423414767722775,-4.009396755385513,clean
IRNSS-1F,GEO,18330.0,35560568.415919535,22654996.57772445,0.0,240.78458417758904,28.101067038695057,24.584989130505264,True,visible,38776619.306974284,38776622.850090094,46.545340066962375,-1.8953984369582089,clean
IRNSS-1F,GEO,18360.0,35560568.10739814,22654997.061997116,0.0,240.7845835123949,28.101067645995823,24.584989071217965,True,visible,38776619.25154485,38776625.81106193,46.21223071989856,-1.7100810745654005,clean
IRNSS-1F,GEO,18390.0,35560567.79887674,22654997.546269782,0.0,240.7845828472008,28.101068253296578,24.584989011930663,True,visible,38776619.19611541,38776621.62697229,46.94726684135223,0.0778140968377407,clean
IRNSS-1F,GEO,18420.0,35560567.49035534,22654998.030542456,0.0,240.7845821820066,28.101068860597348,24.58498895264335,True,visible,38776619.14068599,38776624.511643834,47.39492847652443,-4.091942689375311,clean
IRNSS-1F,GEO,18450.0,35560567.18183393,22654998.514815114,0.0,240.78458151681244,28.10106946789811,24.584988893356034,True,visible,38776619.08525656,38776618.735575795,47.25867409583579,2.3991550183223143,clean
IRNSS-1F,GEO,18480.0,35560566.87331252,22654998.999087766,0.0,240.78458085161827,28.101070075198866,24.584988834068714,True,visible,38776619.02982713,38776619.9634162,46.61616346368631,-3.744287960655781,clean
IRNSS-1F,GEO,18510.0,35560566.564791106,22654999.483360425,0.0,240.78458018642408,28.10107068249961,24.58498877478139,True,visible,38776618.97439772,38776616.227861665,46.211397960314706,-0.24825108109689098,clean
IRNSS-1F,GEO,18540.0,35560566.25626968,22654999.967633072,0.0,240.7845795212299,28.101071289800366,24.58498871549406,True,visible,38776618.91896829,38776621.79064454,46.63476235790552,-0.6410590558152423,clean
IRNSS-1F,GEO,18570.0,35560565.94774824,22655000.451905712,0.0,240.7845788560357,28.101071897101107,24.58498865620673,True,visible,38776618.86353886,38776622.95414608,47.32105725083569,1.657951285962636,clean
IRNSS-1F,GEO,18600.0,35560565.6392268,22655000.93617835,0.0,240.78457819084147,28.10107250440185,24.584988596919388,True,visible,38776618.80810944,38776615.03094556,46.430405392313894,0.710337114986877,clean
IRNSS-1F,GEO,18630.0,35560565.33070536,22655001.420450993,0.0,240.78457752564725,28.101073111702597,24.584988537632043,True,visible,38776618.752680026,38776621.715195194,45.72294946968159,2.3809964067323963,clean
IRNSS-1F,GEO,18660.0,35560565.022183895,22655001.90472363,0.0,240.78457686045297,28.10107371900334,24.58498847834469,True,visible,38776618.6972506,38776622.681460276,46.45065940056502,-0.7156560177960014,clean
IRNSS-1F,GEO,18690.0,35560564.713662446,22655002.38899625,0.0,240.78457619525875,28.101074326304065,24.584988419057336,True,visible,38776618.64182118,38776622.48608041,46.49115119334788,-0.9222428951252621,clean
IRNSS-1F,GEO,18720.0,35560564.40514097,22655002.873268872,0.0,240.7845755300645,28.1010749336048,24.584988359769977,True,visible,38776618.586391754,38776618.148824334,45.7200150323256,0.8328325362664144,clean
IRNSS-1F,GEO,18750.0,35560564.0966195,22655003.357541487,0.0,240.78457486487025,28.101075540905516,24.584988300482614,True,visible,38776618.53096234,38776622.93008925,46.74668282182777,2.065654323266483,clean
IRNSS-1F,GEO,18780.0,35560563.78809802,22655003.841814104,0.0,240.78457419967597,28.101076148206243,24.584988241195244,True,visible,38776618.47553292,38776620.99838891,46.883666530324604,1.6573887573495711,clean
IRNSS-1F,GEO,18810.0,35560563.47957653,22655004.326086722,0.0,240.7845735344817,28.101076755506977,24.58498818190787,True,visible,38776618.4201035,38776622.37195505,47.56061054897435,0.6508789921206493,clean
IRNSS-1F,GEO,18840.0,35560563.17105504,22655004.81035932,0.0,240.7845728692874,28.10107736280769,24.58498812262049,True,visible,38776618.364674084,38776620.555511065,45.96447580601194,0.4725755687464712,clean
IRNSS-1F,GEO,18870.0,35560562.86253353,22655005.294631924,0.0,240.78457220409308,28.10107797010841,24.584988063333107,True,visible,38776618.309244655,38776621.745242074,46.99592504294614,-0.06532768144088894,clean
IRNSS-1F,GEO,18900.0,35560562.55401204,22655005.778904524,0.0,240.78457153889877,28.101078577409112,24.584988004045716,True,visible,38776618.25381525,38776623.47859222,47.114082445757994,0.827110892200157,clean
IRNSS-1F,GEO,18930.0,35560562.24549052,22655006.26317712,0.0,240.78457087370447,28.101079184709835,24.584987944758325,True,visible,38776618.198385835,38776620.19721684,46.890474878506,4.077119453169288,clean
IRNSS-1F,GEO,18960.0,35560561.936969005,22655006.747449704,0.0,240.78457020851013,28.101079792010534,24.584987885470923,True,visible,38776618.14295642,38776621.34084431,46.127263639484575,-0.4778961989028852,clean
IRNSS-1F,GEO,18990.0,35560561.628447466,22655007.231722295,0.0,240.7845695433158,28.10108039931125,24.58498782618352,True,visible,38776618.087527,38776623.65751527,46.09820115840365,-0.7217297576453802,clean
IRNSS-1F,GEO,19020.0,35560561.319925934,22655007.715994872,0.0,240.78456887812143,28.101081006611945,24.584987766896113,True,visible,38776618.03209758,38776620.204824984,46.67926291778511,-0.8748611667208889,clean
IRNSS-1F,GEO,19050.0,35560561.011404395,22655008.20026745,0.0,240.7845682129271,28.101081613912644,24.584987707608697,True,visible,38776617.97666817,38776617.712194234,46.67575341443464,0.7859960794811114,clean
IRNSS-1F,GEO,19080.0,35560560.70288284,22655008.68454002,0.0,240.7845675477327,28.101082221213343,24.584987648321277,True,visible,38776617.92123875,38776622.08190159,46.3509477150654,-4.236239973008444,clean
IRNSS-1F,GEO,19110.0,35560560.3943613,22655009.168812584,0.0,240.78456688253834,28.10108282851402,24.584987589033855,True,visible,38776617.865809344,38776623.89050744,47.27648317701468,-0.2628728430323897,clean
IRNSS-1F,GEO,19140.0,35560560.08583975,22655009.653085157,0.0,240.78456621734398,28.101083435814722,24.584987529746428,True,visible,38776617.810379945,38776623.476205885,46.430288921870314,1.7685442647616465,clean
IRNSS-1F,GEO,19170.0,35560559.77731818,22655010.13735771,0.0,240.7845655521496,28.101084043115407,24.584987470458994,True,visible,38776617.75495053,38776622.01127871,45.683814383925096,-1.0452110235135672,clean
IRNSS-1F,GEO,19200.0,35560559.468796596,22655010.621630274,0.0,240.78456488695517,28.101084650416094,24.584987411171554,True,visible,38776617.69952111,38776614.44122677,46.518636541600486,0.3806598248131561,clean
IRNSS-1F,GEO,19230.0,35560559.16027503,22655011.105902825,0.0,240.78456422176077,28.101085257716765,24.584987351884113,True,visible,38776617.64409171,38776618.58220355,46.87080151584402,4.22592148887461,clean
IRNSS-1F,GEO,19260.0,35560558.85175344,22655011.590175368,0.0,240.78456355656635,28.101085865017446,24.584987292596665,True,visible,38776617.588662304,38776618.65262333,46.80164546061999,0.6704503131937692,clean
IRNSS-1F,GEO,19290.0,35560558.54323184,22655012.07444791,0.0,240.7845628913719,28.101086472318116,24.58498723330921,True,visible,38776617.53323288,38776620.14344962,46.79777622102773,-4.47120267738873,clean
IRNSS-1F,GEO,19320.0,35560558.23471025,22655012.55872045,0.0,240.78456222617746,28.10108707961879,24.58498717402175,True,visible,38776617.477803476,38776624.124933206,47.37765947750436,-2.812518169878335,clean
IRNSS-1F,GEO,19350.0,35560557.92618865,22655013.04299298,0.0,240.784561560983,28.10108768691945,24.58498711473429,True,visible,38776617.42237408,38776617.26808299,46.07326972734325,-0.4947559405832734,clean
IRNSS-1F,GEO,19380.0,35560557.61766702,22655013.527265515,0.0,240.78456089578856,28.101088294220123,24.584987055446824,True,visible,38776617.366944656,38776625.37479072,46.41881088188725,-1.600401251239186,clean
IRNSS-1F,GEO,19410.0,35560557.3091454,22655014.01153804,0.0,240.78456023059408,28.101088901520782,24.584986996159348,True,visible,38776617.31151525,38776618.872347645,47.40319211793608,0.2140169748375643,clean
IRNSS-1F,GEO,19440.0,35560557.000623785,22655014.49581057,0.0,240.7845595653996,28.10108950882145,24.58498693687187,True,visible,38776617.256085865,38776617.87223501,45.64699019831703,-0.581901484251017,clean
IRNSS-1F,GEO,19470.0,35560556.69210215,22655014.98008308,0.0,240.78455890020513,28.10109011612209,24.584986877584388,True,visible,38776617.20065645,38776621.77685529,46.60381796106605,2.339393629873472,clean
IRNSS-1F,GEO,19500.0,35560556.38358051,22655015.46435559,0.0,240.78455823501062,28.101090723422747,24.5849868182969,True,visible,38776617.145227045,38776621.91572957,47.245125785154244,-2.175412331116806,clean
IRNSS-1F,GEO,19530.0,35560556.07505887,22655015.948628105,0.0,240.78455756981612,28.101091330723396,24.584986759009407,True,visible,38776617.08979765,38776621.18635643,47.23767339587103,-0.4077482030665694,clean
IRNSS-1F,GEO,19560.0,35560555.76653721,22655016.432900615,0.0,240.78455690462158,28.101091938024055,24.58498669972191,True,visible,38776617.03436825,38776617.64424329,46.96072349969546,0.4417675377866565,clean
IRNSS-1F,GEO,19590.0,35560555.45801555,22655016.91717311,0.0,240.78455623942705,28.10109254532469,24.584986640434405,True,visible,38776616.97893884,38776620.712143265,46.9733850070214,0.6895194502402123,clean
IRNSS-1F,GEO,19620.0,35560555.149493895,22655017.401445612,0.0,240.7845555742325,28.101093152625335,24.584986581146897,True,visible,38776616.92350945,38776616.884631835,46.11015383748128,0.30086107844311266,clean
IRNSS-1F,GEO,19650.0,35560554.840972215,22655017.885718107,0.0,240.78455490903798,28.101093759925977,24.584986521859385,True,visible,38776616.86808004,38776617.409689546,47.31725398384173,-4.815296283479958,clean
IRNSS-1F,GEO,19680.0,35560554.532450534,22655018.369990587,0.0,240.78455424384344,28.101094367226604,24.58498646257187,True,visible,38776616.812650636,38776619.07960731,46.03063462910251,0.1738347192524121,clean
IRNSS-1F,GEO,19710.0,35560554.22392886,22655018.854263075,0.0,240.78455357864885,28.101094974527236,24.584986403284347,True,visible,38776616.75722125,38776617.243025914,46.060459017927016,-0.2942581854379968,clean
IRNSS-1F,GEO,19740.0,35560553.915407166,22655019.33853555,0.0,240.78455291345432,28.101095581827863,24.58498634399682,True,visible,38776616.701791845,38776621.78780981,46.82460263606384,1.7354700690619955,clean
IRNSS-1F,GEO,19770.0,35560553.60688547,22655019.82280804,0.0,240.78455224825967,28.10109618912849,24.584986284709284,True,visible,38776616.64636245,38776617.72612583,46.38415836549166,1.453191178425911,clean
IRNSS-1F,GEO,19800.0,35560553.29836377,22655020.307080507,0.0,240.78455158306508,28.10109679642912,24.584986225421748,True,visible,38776616.59093306,38776618.54939453,46.7340140057384,0.48893958327373405,clean
IRNSS-1F,GEO,19830.0,35560552.98984206,22655020.79135296,0.0,240.78455091787055,28.101097403729725,24.58498616613421,True,visible,38776616.535503656,38776616.873345196,46.846049238726906,0.6335788200477974,clean
IRNSS-1F,GEO,19860.0,35560552.68132035,22655021.27562543,0.0,240.78455025267593,28.101098011030345,24.584986106846664,True,visible,38776616.48007427,38776621.52890545,47.51972061164286,2.712016758771849,clean
IRNSS-1F,GEO,19890.0,35560552.3727986,22655021.75989788,0.0,240.78454958748128,28.10109861833096,24.584986047559106,True,visible,38776616.42464485,38776617.28834075,46.847528077606555,2.3078427793768435,clean
IRNSS-1F,GEO,19920.0,35560552.06427688,22655022.244170338,0.0,240.78454892228666,28.101099225631568,24.58498598827155,True,visible,38776616.36921547,38776621.67450262,46.321398675612414,0.5579145638602483,clean
IRNSS-1F,GEO,19950.0,35560551.75575515,22655022.728442796,0.0,240.784548257092,28.101099832932178,24.58498592898399,True,visible,38776616.31378609,38776621.438604325,46.968909849652974,4.298087135564524,clean
IRNSS-1F,GEO,19980.0,35560551.4472334,22655023.21271524,0.0,240.78454759189736,28.10110044023278,24.584985869696425,True,visible,38776616.25835669,38776617.662927404,46.214788813387145,-1.2491420868522927,clean
IRNSS-1F,GEO,20010.0,35560551.138711646,22655023.69698768,0.0,240.78454692670272,28.101101047533383,24.584985810408853,True,visible,38776616.20292729,38776618.775804624,47.08724371848449,-2.3636356539247614,clean
IRNSS-1F,GEO,20040.0,35560550.8301899,22655024.181260116,0.0,240.78454626150807,28.10110165483398,24.584985751121277,True,visible,38776616.14749791,38776617.48385802,46.66297995894939,-0.014425453464075345,clean
IRNSS-1F,GEO,20070.0,35560550.521668136,22655024.665532555,0.0,240.78454559631336,28.101102262134575,24.58498569183369,True,visible,38776616.09206852,38776619.9326044,46.830937950111505,-0.7403691639394532,clean
IRNSS-1F,GEO,20100.0,35560550.213146366,22655025.14980498,0.0,240.7845449311187,28.101102869435163,24.584985632546108,True,visible,38776616.03663913,38776618.05893112,45.74033909634395,-4.923432057649089,clean
IRNSS-1F,GEO,20130.0,35560549.90462458,22655025.634077415,0.0,240.78454426592398,28.101103476735762,24.584985573258514,True,visible,38776615.98120974,38776617.455691606,45.505293330178844,-1.2975110586956675,clean
IRNSS-1F,GEO,20160.0,35560549.5961028,22655026.11834983,0.0,240.7845436007293,28.101104084036344,24.58498551397092,True,visible,38776615.92578035,38776618.539216906,45.87995405443114,0.6944208688966511,clean
