t,satellite_id,visible,azimuth_deg,elevation_deg,fusion_spoof_prob
12540.0,IRNSS-1F,True,240.7847125598816,28.10094982959057,1.5874305102955156e-05
12540.0,IRNSS-1B,True,250.35901630446114,59.85929991308875,3.213176801498044e-05
12540.0,IRNSS-1D,True,176.0635775754995,62.46075927393007,1.2741416598746288e-05
12540.0,IRNSS-1G,True,133.23403718334868,80.99495691150439,1.9672796963654295e-05
12540.0,IRNSS-1I,False,232.78557275811443,10.01481626038283,
12570.0,IRNSS-1C,True,170.39370966349392,49.90326449864851,1.3137487578816987e-05
12570.0,IRNSS-1E,True,129.55895106171624,36.21261334614497,2.679275667952046e-05
12570.0,IRNSS-1F,True,240.78471189468925,28.10095043689191,1.3126346641179491e-05
12570.0,IRNSS-1B,True,250.43319520200714,59.88697284731814,2.800985671609071e-05
12570.0,IRNSS-1D,True,176.0844020822782,62.527463527663,4.051258510433257e-05
12570.0,IRNSS-1G,True,133.10475100089477,80.99049628104517,1.4988309992819946e-05
12570.0,IRNSS-1I,False,232.82611142630935,10.048793303968436,
12600.0,IRNSS-1C,True,170.3937082989967,49.90326437669219,1.8491465300994955e-05
12600.0,IRNSS-1E,True,129.55895023703778,36.212612798976465,1.124800962144025e-05
12600.0,IRNSS-1F,True,240.78471122949693,28.100951044193266,1.3082747860498003e-05
12600.0,IRNSS-1B,True,250.5072204961948,59.91460618674887,1.8027635514311835e-05
12600.0,IRNSS-1D,True,176.10521266132508,62.59412077458172,3.244410419467846e-05
12600.0,IRNSS-1G,True,132.97625389076404,80.98584977873382,1.1160855032448049e-05
12600.0,IRNSS-1I,False,232.86676719653303,10.08277098737182,
12630.0,IRNSS-1C,True,170.39370693449942,49.90326425473586,1.3148088491472998e-05
12630.0,IRNSS-1E,True,129.55894941235934,36.21261225180793,5.5769128849788275e-05
12630.0,IRNSS-1F,True,240.7847105643046,28.100951651494608,1.8321993735641006e-05
12630.0,IRNSS-1B,True,250.58109119930427,59.942200083626815,4.295694418479028e-05
12630.0,IRNSS-1D,True,176.1260086510593,62.66073072120142,1.9949907253582883e-05
12630.0,IRNSS-1G,True,132.84855382649448,80.98101833802428,1.3098406145973126e-05
12630.0,IRNSS-1I,False,232.90753990031305,10.11674909153073,
12660.0,IRNSS-1C,True,170.39370557000217,49.90326413277952,2.088812998245926e-05
12660.0,IRNSS-1E,True,129.55894858768093,36.212611704639414,1.2864551934042709e-05
12660.0,IRNSS-1F,True,240.78470989911222,28.100952258795942,3.4710810897309774e-05
12660.0,IRNSS-1B,True,250.65480632311926,59.9697546898742,1.916346020121787e-05
12660.0,IRNSS-1D,True,176.14678938482658,62.72729307411916,1.284827783363652e-05
12660.0,IRNSS-1G,True,132.72165863277246,80.97600289599929,1.371648392322239e-05
12660.0,IRNSS-1I,False,232.94842936825026,10.150727398007312,
12690.0,IRNSS-1C,True,170.39370420550492,49.90326401082315,1.30429957989958e-05
12690.0,IRNSS-1E,True,129.55894776300252,36.212611157470874,1.1527808979801311e-05
12690.0,IRNSS-1F,True,240.7847092339199,28.10095286609727,5.7186210731926515e-05
12690.0,IRNSS-1B,True,250.72836487893125,59.99727015707767,2.5940134500543104e-05
12690.0,IRNSS-1D,True,176.16755419085757,62.79380754001334,2.1012669709942977e-05
12690.0,IRNSS-1G,True,132.5955759847298,80.97080439315447,1.1448581485664759e-05
12690.0,IRNSS-1I,False,232.98943543001926,10.18470568899071,
12720.0,IRNSS-1C,True,170.3937028410077,49.90326388886677,1.1132519270163753e-05
12720.0,IRNSS-1E,True,129.5589469383241,36.21261061030234,1.2296787620508565e-05
12720.0,IRNSS-1F,True,240.78470856872752,28.100953473398622,1.115218151007678e-05
12720.0,IRNSS-1B,True,250.8017658775441,60.02474663647614,1.2043388900792756e-05
12720.0,IRNSS-1D,True,176.18830239222575,62.860273825642906,1.4860452660782325e-05
12720.0,IRNSS-1G,True,132.47031340731215,80.96542377318318,3.118668936455578e-05
12720.0,IRNSS-1I,False,233.03055791436927,10.218683747299709,
12750.0,IRNSS-1C,True,170.39370147651047,49.90326376691037,1.8551913528354314e-05
12750.0,IRNSS-1E,True,129.5589461136457,36.2126100631338,1.9165687952066266e-05
12750.0,IRNSS-1F,True,240.78470790353512,28.100954080699942,1.8525590982762462e-05
12750.0,IRNSS-1B,True,250.87500832927807,60.052184278948616,4.352021472745362e-05
12750.0,IRNSS-1D,True,176.20903330680497,62.92669163784673,3.0735179314545095e-05
12750.0,IRNSS-1G,True,132.34587827471944,80.95986198276206,1.9981541574541032e-05
12750.0,IRNSS-1I,False,233.07179664912465,10.252661356385344,
12780.0,IRNSS-1C,True,170.39370011201325,49.90326364495395,1.248521424171152e-05
12780.0,IRNSS-1E,True,129.55894528896735,36.212609515965255,1.1599277363322236e-05
12780.0,IRNSS-1F,True,240.78470723834275,28.100954688001273,2.7098323824197085e-05
12780.0,IRNSS-1B,True,250.94809124397418,60.07958323500219,1.3047861070028728e-05
12780.0,IRNSS-1D,True,176.2297462472267,62.993060683542915,2.6032899711358588e-05
12780.0,IRNSS-1G,True,132.2222778099167,80.95411997133795,1.1665373617392767e-05
12780.0,IRNSS-1I,False,233.11315146118554,10.286638300333548,
12810.0,IRNSS-1C,True,170.39369874751605,49.90326352299752,1.7236189703867763e-05
12810.0,IRNSS-1E,True,129.55894446428897,36.212608968796694,2.1997520159510648e-05
12810.0,IRNSS-1F,True,240.78470657315034,28.100955295302604,1.2906106312523119e-05
12810.0,IRNSS-1B,True,251.0210136309982,60.106943654759775,1.7909763213147033e-05
12810.0,IRNSS-1D,True,176.2504405208366,63.059380669727986,1.1912360601826525e-05
12810.0,IRNSS-1G,True,132.09951908421422,80.9481986909155,1.1853272078400383e-05
12810.0,IRNSS-1I,False,233.15462217652856,10.320614363867776,
12840.0,IRNSS-1C,True,170.39369738301886,49.903263401041066,3.6861170554110573e-05
12840.0,IRNSS-1E,True,129.55894363961065,36.21260842162813,1.6358724774002467e-05
12840.0,IRNSS-1F,True,240.78470590795794,28.10095590260392,1.1447487080112584e-05
12840.0,IRNSS-1B,True,251.09377449924494,60.13426568794795,1.1446794842491611e-05
12840.0,IRNSS-1D,True,176.27111542965133,63.12565130347613,2.114849702599492e-05
12840.0,IRNSS-1G,True,131.97760901691822,80.94209909584626,1.1727825941685238e-05
12840.0,IRNSS-1I,False,233.19620862020753,10.354589332351548,
12870.0,IRNSS-1C,True,170.39369601852167,49.903263279084605,2.211065499706713e-05
12870.0,IRNSS-1E,True,129.5589428149323,36.21260787445958,1.1108432550835368e-05
12870.0,IRNSS-1F,True,240.78470524276554,28.100956509905235,1.1221270482142545e-05
12870.0,IRNSS-1B,True,251.1663728571421,60.16154948388483,1.2585346602902606e-05
12870.0,IRNSS-1D,True,176.29177027031434,63.19187229193846,2.636729403883978e-05
12870.0,IRNSS-1G,True,131.85655437504823,80.9358221426188,1.2281122374469483e-05
12870.0,IRNSS-1I,False,233.237910616354,10.388562991791106,
12900.0,IRNSS-1C,True,170.39369465402447,49.90326315712811,1.4112577661017824e-05
12900.0,IRNSS-1E,True,129.558941990254,36.212607327291,4.156891763151936e-05
12900.0,IRNSS-1F,True,240.7847045775731,28.10095711720656,1.2914174947650663e-05
12900.0,IRNSS-1B,True,251.2388077126543,60.188795191467804,1.4376739764780518e-05
12900.0,IRNSS-1D,True,176.31240433405173,63.25804334234209,2.466337680053137e-05
12900.0,IRNSS-1G,True,131.73636177312224,80.92936878965045,1.2881172842855082e-05
12900.0,IRNSS-1I,False,233.27972798817802,10.422535128837975,
12930.0,IRNSS-1C,True,170.39369328952728,49.90326303517162,0.00011006809899135281
12930.0,IRNSS-1E,True,129.55894116557567,36.21260678012242,1.2217080158642331e-05
12930.0,IRNSS-1F,True,240.78470391238068,28.100957724507875,1.1294667151971069e-05
12930.0,IRNSS-1B,True,251.31107807328704,60.21600295916121,2.0362408647504045e-05
12930.0,IRNSS-1D,True,176.3330169066275,63.32416416198936,1.218398583575738e-05
12930.0,IRNSS-1G,True,131.61703767300847,80.92273999708034,1.1315980088567632e-05
12930.0,IRNSS-1I,False,233.32166055796887,10.456505530791489,
12960.0,IRNSS-1C,True,170.3936919250301,49.903262913215094,1.277221071425892e-05
12960.0,IRNSS-1E,True,129.55894034089738,36.212606232953846,1.10896336319576e-05
12960.0,IRNSS-1F,True,240.78470324718822,28.100958331809178,1.9204046054378187e-05
12960.0,IRNSS-1B,True,251.38318294609024,60.243172934984244,1.22814338406296e-05
12960.0,IRNSS-1D,True,176.3536072682986,63.39023445825693,1.1117157664688124e-05
12960.0,IRNSS-1G,True,131.4985883838422,80.91593672656391,1.3036692804525696e-05
12960.0,IRNSS-1I,False,233.36370814709562,10.490473985601486,
12990.0,IRNSS-1C,True,170.39369056053295,49.90326279125856,1.779285386847833e-05
12990.0,IRNSS-1E,True,129.55893951621908,36.21260568578525,1.1471647049366458e-05
12990.0,IRNSS-1F,True,240.78470258199576,28.100958939110487,3.198966457018579e-05
12990.0,IRNSS-1B,True,251.4551213376625,60.27030526649854,1.3240715718120416e-05
12990.0,IRNSS-1D,True,176.3741746937691,63.45625393859484,1.1545430378825828e-05
12990.0,IRNSS-1G,True,131.38102006200626,80.90895994106927,1.3145566097059495e-05
12990.0,IRNSS-1I,False,233.40587057600806,10.524440281870753,
13020.0,IRNSS-1C,True,170.39368919603578,49.90326266930201,1.540464149057853e-05
13020.0,IRNSS-1E,True,129.55893869154085,36.21260513861665,8.130190433936618e-05
13020.0,IRNSS-1F,True,240.78470191680333,28.100959546411787,1.1188013384926021e-05
13020.0,IRNSS-1B,True,251.52689225415432,60.297400100795976,1.4926007831919311e-05
13020.0,IRNSS-1D,True,176.39471845214507,63.52222231052567,2.4874106485140153e-05
13020.0,IRNSS-1G,True,131.26433871117592,80.90181060467505,1.1121978785622042e-05
13020.0,IRNSS-1I,False,233.44814766423696,10.558404208857635,
13050.0,IRNSS-1C,True,170.3936878315386,49.90326254734544,2.0022599634547974e-05
13050.0,IRNSS-1E,True,129.55893786686258,36.21260459144805,1.1780763130376307e-05
13050.0,IRNSS-1F,True,240.78470125161084,28.100960153713082,1.4690934795267576e-05
13050.0,IRNSS-1B,True,251.59849470127216,60.324457584486304,1.1727309326918363e-05
13050.0,IRNSS-1D,True,176.41523780688755,63.58813928164343,1.7747649782639453e-05
13050.0,IRNSS-1G,True,131.14855018242446,80.89448968237008,2.6712689853508395e-05
13050.0,IRNSS-1I,False,233.49053923039537,10.592365556478548,
13080.0,IRNSS-1C,True,170.3936864670415,49.90326242538885,1.2213635071536161e-05
13080.0,IRNSS-1E,True,129.55893704218434,36.21260404427945,1.107921019460195e-05
13080.0,IRNSS-1F,True,240.78470058641835,28.100960761014388,2.301386276955346e-05
13080.0,IRNSS-1B,True,251.66992768428182,60.3514778636848,1.1003521891806099e-05
13080.0,IRNSS-1D,True,176.4357320157667,63.65400455961267,1.3063045252814855e-05
13080.0,IRNSS-1G,True,131.03366017439066,80.886998139855,1.6238277217444708e-05
13080.0,IRNSS-1I,False,233.5330450921789,10.62632411531053,
13110.0,IRNSS-1C,True,170.39368510254434,49.90326230343224,1.36811810018899e-05
13110.0,IRNSS-1E,True,129.55893621750613,36.212603497110834,1.3545685899731448e-05
13110.0,IRNSS-1F,True,240.78469992122587,28.100961368315676,2.3497131850280923e-05
13110.0,IRNSS-1B,True,251.74119020801203,60.37846108399996,1.3388868118825897e-05
13110.0,IRNSS-1D,True,176.4562003308141,63.719817852167424,1.972578737030943e-05
13110.0,IRNSS-1G,True,130.9196742335056,80.87933694334569,2.470497597682871e-05
13110.0,IRNSS-1I,False,233.5756650663666,10.66027967659377,
13140.0,IRNSS-1C,True,170.39368373804723,49.903262181475625,1.307340531939905e-05
13140.0,IRNSS-1E,True,129.55893539282792,36.212602949942216,3.745696595849745e-05
13140.0,IRNSS-1F,True,240.78469925603338,28.100961975616976,2.7854640808780484e-05
13140.0,IRNSS-1B,True,251.81228127685804,60.40540739052106,1.8581204847696677e-05
13140.0,IRNSS-1D,True,176.4766419982759,63.78557886711013,1.4354822685118307e-05
13140.0,IRNSS-1G,True,130.80659775427765,80.87150705937874,1.3084062650435301e-05
13140.0,IRNSS-1I,False,233.61839896882168,10.69423203223411,
13170.0,IRNSS-1C,True,170.39368237355012,49.90326205951899,1.2792525104345897e-05
13170.0,IRNSS-1E,True,129.5589345681497,36.2126024027736,2.784155393660842e-05
13170.0,IRNSS-1F,True,240.78469859084086,28.100962582918257,1.5743593103488084e-05
13170.0,IRNSS-1B,True,251.88319989478487,60.432316927805886,2.451714478116532e-05
13170.0,IRNSS-1D,True,176.49705625856475,63.85128731231058,2.1679277497170174e-05
13170.0,IRNSS-1G,True,130.6944359796357,80.86350945461899,1.2840460723151027e-05
13170.0,IRNSS-1I,False,233.66124661449223,10.728180974805591,
13200.0,IRNSS-1C,True,170.39368100905298,49.903261937562334,1.3861277674400844e-05
13200.0,IRNSS-1E,True,129.5589337434715,36.21260185560496,1.8145586956858114e-05
13200.0,IRNSS-1F,True,240.78469792564835,28.100963190219545,2.0033530071633115e-05
13200.0,IRNSS-1B,True,251.95394506533086,60.4591898398682,1.381065589338281e-05
13200.0,IRNSS-1D,True,176.5174423462115,63.91694289570481,2.451222474116975e-05
13200.0,IRNSS-1G,True,130.58319400132697,80.85534509566916,2.3984438588261916e-05
13200.0,IRNSS-1I,False,233.70420781741203,10.762126297552882,
13230.0,IRNSS-1C,True,170.3936796445559,49.90326181560565,2.70435949443397e-05
13230.0,IRNSS-1E,True,129.55893291879332,36.21260130843632,1.7602913343916223e-05
13230.0,IRNSS-1F,True,240.7846972604558,28.100963797520834,2.235502152807569e-05
13230.0,IRNSS-1B,True,252.02451579161095,60.48602627016539,3.383889109144932e-05
13230.0,IRNSS-1D,True,176.53779948981693,63.98254532529386,1.2359666837044653e-05
13230.0,IRNSS-1G,True,130.4728767603712,80.84701494888165,1.2357640004625978e-05
13230.0,IRNSS-1I,False,233.7472823907012,10.79606779439384,
13260.0,IRNSS-1C,True,170.3936782800588,49.903261693648965,2.591538362433052e-05
13260.0,IRNSS-1E,True,129.5589320941152,36.21260076126769,1.4813564940119642e-05
13260.0,IRNSS-1F,True,240.78469659526328,28.100964404822104,4.8577852823923906e-05
13260.0,IRNSS-1B,True,252.09491107631996,60.51282636158601,1.3491085482249585e-05
13260.0,IRNSS-1D,True,176.55812691200234,64.04809430914274,2.2557240078837142e-05
13260.0,IRNSS-1G,True,130.3634890475671,80.83851998017266,1.3494800656602514e-05
13260.0,IRNSS-1I,False,233.79047014656703,10.830005259921926,
13290.0,IRNSS-1C,True,170.3936769155617,49.903261571692255,1.6284077681063447e-05
13290.0,IRNSS-1E,True,129.55893126943707,36.21260021409904,3.5409712156337434e-05
13290.0,IRNSS-1F,True,240.7846959300707,28.10096501212339,6.650708699952452e-05
13290.0,IRNSS-1B,True,252.16512992173574,60.53959025643733,1.561727897157693e-05
13290.0,IRNSS-1D,True,176.57842382936022,64.1135895553791,1.1497704020917581e-05
13290.0,IRNSS-1G,True,130.25503550405102,80.82986115483848,1.1461865530841457e-05
13290.0,IRNSS-1I,False,233.83377089630483,10.86393848940878,
13320.0,IRNSS-1C,True,170.39367555106463,49.90326144973553,1.2074647273464907e-05
13320.0,IRNSS-1E,True,129.55893044475891,36.21259966693039,3.594490891985067e-05
13320.0,IRNSS-1F,True,240.78469526487817,28.100965619424663,1.119575681809864e-05
13320.0,IRNSS-1B,True,252.23517132972256,60.56631809643286,3.231890588474663e-05
13320.0,IRNSS-1D,True,176.59868945240464,64.179030772192,5.60430232823621e-05
13320.0,IRNSS-1G,True,130.1475206219073,80.82103943737428,1.1131128015291595e-05
13320.0,IRNSS-1I,False,233.8771844502984,10.897867278806524,
13350.0,IRNSS-1C,True,170.39367418656752,49.90326132777879,2.517762128556488e-05
13350.0,IRNSS-1E,True,129.5589296200808,36.21259911976173,1.7772021657094902e-05
13350.0,IRNSS-1F,True,240.7846945996856,28.10096622672593,2.7351905397528265e-05
13350.0,IRNSS-1B,True,252.30503430173397,60.59301002267985,1.151623563510438e-05
13350.0,IRNSS-1D,True,176.6189229855207,64.24441766783072,1.1652686823208705e-05
13350.0,IRNSS-1G,True,130.04094874482715,80.81205579129515,1.8329699157067263e-05
13350.0,IRNSS-1I,False,233.92071061802125,10.931791424750386,
13380.0,IRNSS-1C,True,170.3936728220705,49.90326120582204,1.6321670082835683e-05
13380.0,IRNSS-1E,True,129.55892879540266,36.21259857259306,1.9781651133168413e-05
13380.0,IRNSS-1F,True,240.78469393449302,28.100966834027197,4.169764124821372e-05
13380.0,IRNSS-1B,True,252.37471783881608,60.61966617566678,1.276992179319118e-05
13380.0,IRNSS-1D,True,176.63912362691386,64.30974995060333,1.7639768411655047e-05
13380.0,IRNSS-1G,True,129.93532406881593,80.80291117895979,1.2792318012015519e-05
13380.0,IRNSS-1I,False,233.96434920803694,10.965710724561013,
13410.0,IRNSS-1C,True,170.3936714575734,49.90326108386526,2.7229562850623696e-05
13410.0,IRNSS-1E,True,129.5589279707246,36.21259802542439,1.881828371502136e-05
13410.0,IRNSS-1F,True,240.78469326930042,28.100967441328464,1.1218282010769127e-05
13410.0,IRNSS-1B,True,252.44422094161055,60.646286695250936,1.2672125347411983e-05
13410.0,IRNSS-1D,True,176.65929056855896,64.37502732887545,1.1205130918237912e-05
13410.0,IRNSS-1G,True,129.83065064294755,80.79360656139632,1.216125450044928e-05
13410.0,IRNSS-1I,False,234.00810002800034,10.99962497624696,
13440.0,IRNSS-1C,True,170.39367009307637,49.903260961908465,1.309550684729265e-05
13440.0,IRNSS-1E,True,129.5589271460465,36.21259747825571,7.026037721809843e-05
13440.0,IRNSS-1F,True,240.78469260410787,28.10096804862973,1.4378025569541585e-05
13440.0,IRNSS-1B,True,252.51354261035755,60.672871720645674,1.181037891700457e-05
13440.0,IRNSS-1D,True,176.67942299614856,64.44024951106877,1.411729588432367e-05
13440.0,IRNSS-1G,True,129.7269323701635,80.78414289813117,1.1700662595150212e-05
13440.0,IRNSS-1I,False,234.05196288465794,11.033533978507128,
13470.0,IRNSS-1C,True,170.39366872857929,49.90326083995164,1.3566930853684008e-05
13470.0,IRNSS-1E,True,129.55892632136843,36.21259693108703,1.57712823131888e-05
13470.0,IRNSS-1F,True,240.78469193891524,28.10096865593098,3.2778394060498266e-05
13470.0,IRNSS-1B,True,252.58268184489862,60.699421390408105,1.31733219881457e-05
13470.0,IRNSS-1D,True,176.69952008904102,64.50541620565971,1.3161291333669372e-05
13470.0,IRNSS-1G,True,129.6241730081166,80.77452114702001,1.8364135433567544e-05
13470.0,IRNSS-1I,False,234.09593758384912,11.067437530733153,
13500.0,IRNSS-1C,True,170.39366736408226,49.903260717994826,2.1110687568767173e-05
13500.0,IRNSS-1E,True,129.5589254966904,36.21259638391834,1.8433793905673188e-05
13500.0,IRNSS-1F,True,240.78469127372264,28.10096926323223,3.641621335545115e-05
13500.0,IRNSS-1B,True,252.65163764467985,60.72593584242635,1.1014855090927874e-05
13500.0,IRNSS-1D,True,176.71958102020795,64.57052712117802,2.157705383158672e-05
13500.0,IRNSS-1G,True,129.52237617005665,80.76474226408169,1.1051242172090337e-05
13500.0,IRNSS-1I,False,234.14002393050663,11.101335433011789,
13530.0,IRNSS-1C,True,170.39366599958524,49.90326059603799,1.2053241094103786e-05
13530.0,IRNSS-1E,True,129.55892467201235,36.21259583674965,3.332781348946265e-05
13530.0,IRNSS-1F,True,240.78469060853,28.100969870533486,9.467380097251262e-05
13530.0,IRNSS-1B,True,252.72040900875442,60.75241521390706,1.331302591251861e-05
13530.0,IRNSS-1D,True,176.7396049561817,64.63558196620511,1.2089666039162242e-05
13530.0,IRNSS-1G,True,129.42154532575788,80.75480720333456,3.450482146332496e-05
13530.0,IRNSS-1I,False,234.18422172865758,11.135227486127365,
13560.0,IRNSS-1C,True,170.39366463508821,49.90326047408112,1.5444679055984596e-05
13560.0,IRNSS-1E,True,129.55892384733434,36.212595289580946,1.1324608859387248e-05
13560.0,IRNSS-1F,True,240.78468994333738,28.100970477834743,2.1300622014982974e-05
13560.0,IRNSS-1B,True,252.78899493578558,60.778859641362786,1.3317289335972053e-05
13560.0,IRNSS-1D,True,176.75959105700153,64.70058044937274,1.1271110356975515e-05
13560.0,IRNSS-1G,True,129.32168380248595,80.74471691663561,1.2157141767403834e-05
13560.0,IRNSS-1I,False,234.2285307814243,11.169113491564149,
13590.0,IRNSS-1C,True,170.3936632705912,49.90326035212424,2.0877535171041374e-05
13590.0,IRNSS-1E,True,129.5589230226563,36.21259474241225,1.4070223544004953e-05
13590.0,IRNSS-1F,True,240.78468927814473,28.100971085135992,1.1992924347764632e-05
13590.0,IRNSS-1B,True,252.8573944240495,60.80526926059942,1.1807644115392177e-05
13590.0,IRNSS-1D,True,176.7795384761605,64.76552227936135,2.8451541250453354e-05
13590.0,IRNSS-1G,True,129.2227947860033,80.73447235352239,1.2088795284331918e-05
13590.0,IRNSS-1I,False,234.27295089102506,11.20299325150865,
13620.0,IRNSS-1C,True,170.3936619060942,49.90326023016734,1.226734455184106e-05
13620.0,IRNSS-1E,True,129.55892219797832,36.212594195243526,1.1483685813480843e-05
13620.0,IRNSS-1F,True,240.7846886129521,28.10097169243723,1.2977533719685446e-05
13620.0,IRNSS-1B,True,252.9256064714378,60.831644206703466,3.2287089605496896e-05
13620.0,IRNSS-1D,True,176.7994463605508,64.83040716489846,3.024772374884148e-05
13620.0,IRNSS-1G,True,129.12488132161167,80.72407446105737,1.1373787673207242e-05
13620.0,IRNSS-1I,False,234.317481858775,11.236866568852099,
13650.0,IRNSS-1C,True,170.3936605415972,49.90326010821043,2.2042264745552036e-05
13650.0,IRNSS-1E,True,129.55892137330034,36.212593648074815,3.808039258469873e-05
13650.0,IRNSS-1F,True,240.7846879477594,28.100972299738473,1.6061030048891548e-05
13650.0,IRNSS-1B,True,252.99363007546043,60.85798461402954,1.4273291181742165e-05
13650.0,IRNSS-1D,True,176.81931385040934,64.89523481475715,0.00011515449729431155
13650.0,IRNSS-1G,True,129.02794631523003,80.71352418367552,1.4221078163031155e-05
13650.0,IRNSS-1I,False,234.36212348508695,11.270733247192764,
13680.0,IRNSS-1C,True,170.3936591771002,49.9032599862535,1.4362078008842347e-05
13680.0,IRNSS-1E,True,129.55892054862238,36.2125931009061,1.1767457744428319e-05
13680.0,IRNSS-1F,True,240.78468728256678,28.1009729070397,1.1724986043195379e-05
13680.0,IRNSS-1B,True,253.06146423324836,60.884290616187634,1.4814287525313794e-05
13680.0,IRNSS-1D,True,176.8391400792628,64.96000493775428,1.2378607133685925e-05
13680.0,IRNSS-1G,True,128.93199253450723,80.70282246303417,1.2966093450820549e-05
13680.0,IRNSS-1I,False,234.40687556947242,11.304593090838203,
13710.0,IRNSS-1C,True,170.39365781260324,49.90325986429656,1.0924026639040917e-05
13710.0,IRNSS-1E,True,129.5589197239444,36.212592553737366,2.0291215609820114e-05
13710.0,IRNSS-1F,True,240.78468661737406,28.10097351434094,1.1665372744330235e-05
13710.0,IRNSS-1B,True,253.12910794155596,60.91056234603053,2.094941333519194e-05
13710.0,IRNSS-1D,True,176.85892417387169,65.02471724274879,1.2526378698516117e-05
13710.0,IRNSS-1G,True,128.83702260996714,80.69197023786612,1.0965897211911361e-05
13710.0,IRNSS-1I,False,234.45173791054225,11.33844590480776,
13740.0,IRNSS-1C,True,170.3936564481062,49.90325974233959,1.2179246836223016e-05
13740.0,IRNSS-1E,True,129.55891889926647,36.21259200656862,1.7245209256364988e-05
13740.0,IRNSS-1F,True,240.78468595218135,28.100974121642178,4.8503419174509386e-05
13740.0,IRNSS-1B,True,253.19656019676387,60.93679993564106,2.0270365803399647e-05
13740.0,IRNSS-1D,True,176.8786652541748,65.08937143864004,5.281742544856039e-05
13740.0,IRNSS-1G,True,128.74303903618537,80.68096844383527,1.2179246836223016e-05
13740.0,IRNSS-1I,False,234.4967103060077,11.3722914948348,
13770.0,IRNSS-1C,True,170.39365508360927,49.9032596203826,3.550120885748219e-05
13770.0,IRNSS-1E,True,129.55891807458855,36.212591459399896,1.7049127952933543e-05
13770.0,IRNSS-1F,True,240.7846852869887,28.1009747289434,4.2455340053176846e-05
13770.0,IRNSS-1B,True,253.26381999488154,60.96300351631947,2.5568071850179486e-05
13770.0,IRNSS-1D,True,176.8983624332326,65.153967234366,1.9956642046888647e-05
13770.0,IRNSS-1G,True,128.65004417299608,80.66981801339531,1.683392556792576e-05
13770.0,IRNSS-1I,False,234.54179255268127,11.406129667368958,
13800.0,IRNSS-1C,True,170.3936537191123,49.903259498425605,1.2177373929250303e-05
13800.0,IRNSS-1E,True,129.55891724991062,36.21259091223114,2.1892515684981435e-05
13800.0,IRNSS-1F,True,240.78468462179598,28.100975336244627,1.794157044101555e-05
13800.0,IRNSS-1B,True,253.3308863315496,60.98917321857072,2.3600554151660263e-05
13800.0,IRNSS-1D,True,176.91801481717022,65.21850433890133,1.3833855216258355e-05
13800.0,IRNSS-1G,True,128.5580402467281,80.65851987565107,1.2172319894363968e-05
13800.0,IRNSS-1I,False,234.58698444647746,11.439960229578626,
13830.0,IRNSS-1C,True,170.39365235461537,49.9032593764686,1.2612978368895133e-05
13830.0,IRNSS-1E,True,129.55891642523272,36.21259036506239,1.3212050955564629e-05
13830.0,IRNSS-1F,True,240.78468395660326,28.10097594354585,3.938062414079522e-05
13830.0,IRNSS-1B,True,253.39775820204252,61.01530917209173,1.3697096604924365e-05
13830.0,IRNSS-1D,True,176.9376215051202,65.28298246125566,1.5506996114215046e-05
13830.0,IRNSS-1G,True,128.46702935146772,80.6470749562229,1.2690073618259674e-05
13830.0,IRNSS-1I,False,234.63228578241393,11.47378298935307,
13860.0,IRNSS-1C,True,170.3936509901184,49.90325925451157,1.4324266468364032e-05
13860.0,IRNSS-1E,True,129.55891560055485,36.21258981789364,1.3648605281069085e-05
13860.0,IRNSS-1F,True,240.78468329141054,28.10097655084706,1.359890578700434e-05
13860.0,IRNSS-1B,True,253.464434601271,61.0414115057588,1.7647572430999458e-05
13860.0,IRNSS-1D,True,176.9571815891647,65.34740131047167,2.4690431867260932e-05
13860.0,IRNSS-1G,True,128.3770134503482,80.63548417711372,4.4934785326355324e-05
13860.0,IRNSS-1I,False,234.6776963546123,11.507597755304797,
13890.0,IRNSS-1C,True,170.39364962562146,49.90325913255451,1.1049697805192397e-05
13890.0,IRNSS-1E,True,129.55891477587693,36.21258927072486,2.2099869104306104e-05
13890.0,IRNSS-1F,True,240.78468262621783,28.100977158148286,5.4825792619433105e-05
13890.0,IRNSS-1B,True,253.53091452378447,61.06748034761473,3.202122509152109e-05
13890.0,IRNSS-1D,True,176.97669415427683,65.41176059562297,1.4577794394231566e-05
13890.0,IRNSS-1G,True,128.28799437686388,80.62374845657932,1.1025276140410712e-05
13890.0,IRNSS-1I,False,234.7232159562989,11.541404336771846,
13920.0,IRNSS-1C,True,170.39364826112453,49.903259010597445,2.3202092793676225e-05
13920.0,IRNSS-1E,True,129.5589139511991,36.2125887235561,3.0051265323958632e-05
13920.0,IRNSS-1F,True,240.78468196102506,28.1009777654495,1.1869321825743575e-05
13920.0,IRNSS-1B,True,253.59719696377363,61.09351582485614,1.61227324741853e-05
13920.0,IRNSS-1D,True,176.99615827826247,65.47606002581239,1.2661439302198224e-05
13920.0,IRNSS-1G,True,128.19997383620807,80.61186870900112,1.1840133184495328e-05
13920.0,IRNSS-1I,False,234.76884437980607,11.57520254381996,
13950.0,IRNSS-1C,True,170.3936468966276,49.90325888864036,2.232594635263388e-05
13950.0,IRNSS-1E,True,129.55891312652122,36.21258817638732,1.4682930792869327e-05
13950.0,IRNSS-1F,True,240.78468129583229,28.100978372750713,1.1252230664085055e-05
13950.0,IRNSS-1B,True,253.6632809150726,61.11951806382077,2.2632131270255794e-05
