t,attack_bias_m,clean_x_m,clean_y_m,clean_z_m,clean_clock_bias_m,clean_position_error_m,clean_mean_abs_residual_m,clean_max_abs_residual_m,attacked_x_m,attacked_y_m,attacked_z_m,attacked_clock_bias_m,attacked_position_error_m,attacked_mean_abs_residual_m,attacked_max_abs_residual_m,delta_x_m,delta_y_m,delta_z_m,delta_position_m,delta_clock_bias_m,delta_mean_abs_residual_m,delta_max_abs_residual_m,n_satellites,clean_converged,attacked_converged
541.0,10.0,-2693899.8368079592,-4297507.710055487,3854234.423894187,425.8578200424185,45.82687919262252,6.6565279653295875,8.94026305899024,-2693899.8368079592,-4297507.710055487,3854234.423894187,435.85782004241884,45.82687919262252,6.6565279653295875,8.94026305899024,0.0,0.0,0.0,0.0,10.000000000000341,0.0,0.0,8,True,True
541.0,50.0,-2693899.8368079592,-4297507.710055487,3854234.423894187,425.8578200424185,45.82687919262252,6.6565279653295875,8.94026305899024,-2693899.8368079592,-4297507.710055487,3854234.423894187,475.85782004241855,45.82687919262252,6.6565279653295875,8.94026305899024,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,8,True,True
541.0,100.0,-2693899.8368079592,-4297507.710055487,3854234.423894187,425.8578200424185,45.82687919262252,6.6565279653295875,8.94026305899024,-2693899.8368079592,-4297507.710055487,3854234.423894187,525.8578200424186,45.82687919262252,6.6565279653295875,8.94026305899024,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,8,True,True
541.0,500.0,-2693899.8368079592,-4297507.710055487,3854234.423894187,425.8578200424185,45.82687919262252,6.6565279653295875,8.94026305899024,-2693899.8368079592,-4297507.710055487,3854234.423894187,925.8578200424183,45.82687919262252,6.6565279653295875,8.94026305899024,0.0,0.0,0.0,0.0,499.99999999999983,0.0,0.0,8,True,True
541.0,1000.0,-2693899.8368079592,-4297507.710055487,3854234.423894187,425.8578200424185,45.82687919262252,6.6565279653295875,8.94026305899024,-2693899.8368079592,-4297507.710055487,3854234.423894187,1425.857820042418,45.82687919262252,6.6565279653295875,8.94026305899024,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
542.0,0.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
542.0,10.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,435.674502647,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,9.999999999999886,0.0,0.0,8,True,True
542.0,50.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,475.67450264700005,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,49.99999999999994,0.0,0.0,8,True,True
542.0,100.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,525.6745026469998,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,99.99999999999972,0.0,0.0,8,True,True
542.0,500.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,925.6745026469995,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,499.9999999999994,0.0,0.0,8,True,True
542.0,1000.0,-2693901.7707162146,-4297510.50783992,3854233.177539819,425.6745026470001,46.48756370405459,5.880918322596699,10.89908355847001,-2693901.7707162146,-4297510.50783992,3854233.177539819,1425.6745026469996,46.48756370405459,5.880918322596699,10.89908355847001,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
543.0,0.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
543.0,10.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,448.7791937508501,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,9.99999999999983,0.0,0.0,8,True,True
543.0,50.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,488.7791937508502,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,49.99999999999994,0.0,0.0,8,True,True
543.0,100.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,538.77919375085,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,99.99999999999977,0.0,0.0,8,True,True
543.0,500.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,938.7791937508497,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,499.99999999999943,0.0,0.0,8,True,True
543.0,1000.0,-2693897.334452656,-4297520.4728252785,3854247.7559594214,438.77919375085025,62.26364218104357,12.43789801094681,27.061941795051098,-2693897.334452656,-4297520.4728252785,3854247.7559594214,1438.7791937508503,62.26364218104357,12.43789801094681,27.061941795051098,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,8,True,True
544.0,0.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
544.0,10.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,437.98156422326304,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,9.99999999999983,0.0,0.0,8,True,True
544.0,50.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,477.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,50.0,0.0,0.0,8,True,True
544.0,100.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,527.981564223263,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,99.99999999999983,0.0,0.0,8,True,True
544.0,500.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,927.9815642232633,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,500.00000000000006,0.0,0.0,8,True,True
544.0,1000.0,-2693899.0511122416,-4297503.53007883,3854237.3356114626,427.9815642232632,44.48606925486704,7.121908870525658,11.424047689884901,-2693899.0511122416,-4297503.53007883,3854237.3356114626,1427.9815642232634,44.48606925486704,7.121908870525658,11.424047689884901,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,8,True,True
545.0,0.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
545.0,10.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,440.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8,True,True
545.0,50.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,480.3939440162443,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,50.00000000000017,0.0,0.0,8,True,True
545.0,100.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,530.3939440162442,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,8,True,True
545.0,500.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,930.3939440162442,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,500.00000000000006,0.0,0.0,8,True,True
545.0,1000.0,-2693894.000640814,-4297506.791045564,3854242.1180211166,430.3939440162441,51.84345682666233,7.2628719680942595,11.007500369101763,-2693894.000640814,-4297506.791045564,3854242.1180211166,1430.393944016244,51.84345682666233,7.2628719680942595,11.007500369101763,0.0,0.0,0.0,0.0,999.9999999999998,0.0,0.0,8,True,True
546.0,0.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
546.0,10.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,440.3396759611511,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,8,True,True
546.0,50.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,480.3396759611511,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,8,True,True
546.0,100.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,530.3396759611512,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,100.00000000000017,0.0,0.0,8,True,True
546.0,500.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,930.3396759611511,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,500.00000000000006,0.0,0.0,8,True,True
546.0,1000.0,-2693898.179303933,-4297506.189355546,3854244.014764107,430.33967596115104,49.925131960196346,5.476047440897673,9.01238127425313,-2693898.179303933,-4297506.189355546,3854244.014764107,1430.3396759611512,49.925131960196346,5.476047440897673,9.01238127425313,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,8,True,True
547.0,0.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
547.0,10.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,432.8399580957866,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,10.00000000000017,0.0,0.0,8,True,True
547.0,50.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,472.83995809578636,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,49.99999999999994,0.0,0.0,8,True,True
547.0,100.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,522.8399580957866,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,100.00000000000023,0.0,0.0,8,True,True
547.0,500.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,922.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,500.0,0.0,0.0,8,True,True
547.0,1000.0,-2693894.806001566,-4297501.129831409,3854233.1647621123,422.8399580957864,44.12293482028617,6.0754016446881,9.223338972777128,-2693894.806001566,-4297501.129831409,3854233.1647621123,1422.8399580957869,44.12293482028617,6.0754016446881,9.223338972777128,0.0,0.0,0.0,0.0,1000.0000000000005,0.0,0.0,8,True,True
548.0,0.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
548.0,10.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,444.7832882598014,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,8,True,True
548.0,50.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,484.78328825980145,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,8,True,True
548.0,100.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,534.7832882598015,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,100.00000000000011,0.0,0.0,8,True,True
548.0,500.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,934.7832882598013,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,500.0,0.0,0.0,8,True,True
548.0,1000.0,-2693900.276651917,-4297512.653147032,3854248.8734760135,434.78328825980134,55.81354456675498,5.281687100883573,12.404128648340702,-2693900.276651917,-4297512.653147032,3854248.8734760135,1434.783288259801,55.81354456675498,5.281687100883573,12.404128648340702,0.0,0.0,0.0,0.0,999.9999999999998,0.0,0.0,8,True,True
549.0,0.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
549.0,10.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,423.1846173563925,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,10.000000000000114,0.0,0.0,7,True,True
549.0,50.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,463.1846173563925,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,7,True,True
549.0,100.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,513.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,7,True,True
549.0,500.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,913.1846173563927,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,500.0000000000003,0.0,0.0,7,True,True
549.0,1000.0,-2693889.6482483163,-4297490.162591537,3854231.915384391,413.1846173563924,42.198064605698264,1.1949119402893953,2.095593135803938,-2693889.6482483163,-4297490.162591537,3854231.915384391,1413.1846173563927,42.198064605698264,1.1949119402893953,2.095593135803938,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,7,True,True
550.0,0.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
550.0,10.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,418.3311928128248,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,7,True,True
550.0,50.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,458.3311928128248,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,50.00000000000006,0.0,0.0,7,True,True
550.0,100.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,508.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7,True,True
550.0,500.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,908.331192812825,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,500.0000000000002,0.0,0.0,7,True,True
550.0,1000.0,-2693883.3929399764,-4297483.24103998,3854235.336718572,408.3311928128247,46.928365210272574,6.196469385709081,11.80855455249548,-2693883.3929399764,-4297483.24103998,3854235.336718572,1408.3311928128253,46.928365210272574,6.196469385709081,11.80855455249548,0.0,0.0,0.0,0.0,1000.0000000000006,0.0,0.0,7,True,True
551.0,0.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
551.0,10.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,415.5782780668962,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,10.000000000000227,0.0,0.0,7,True,True
551.0,50.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,455.57827806689585,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,49.999999999999886,0.0,0.0,7,True,True
551.0,100.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,505.5782780668961,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,100.00000000000011,0.0,0.0,7,True,True
551.0,500.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,905.5782780668964,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,500.0000000000004,0.0,0.0,7,True,True
551.0,1000.0,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,405.57827806689596,33.29922455056126,3.923653340765408,7.47098882496357,-2693897.3212634586,-4297489.8303183885,3854223.3970508934,1405.5782780668962,33.29922455056126,3.923653340765408,7.47098882496357,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,7,True,True
552.0,0.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
552.0,10.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,425.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7,True,True
552.0,50.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,465.5978720660472,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,50.00000000000017,0.0,0.0,7,True,True
552.0,100.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,515.597872066047,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,99.99999999999994,0.0,0.0,7,True,True
552.0,500.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,915.5978720660466,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,499.9999999999996,0.0,0.0,7,True,True
552.0,1000.0,-2693903.5316918883,-4297501.548559133,3854225.050961211,415.59787206604705,36.38102778759119,4.074075481189149,8.885470550507307,-2693903.5316918883,-4297501.548559133,3854225.050961211,1415.5978720660469,36.38102778759119,4.074075481189149,8.885470550507307,0.0,0.0,0.0,0.0,999.9999999999998,0.0,0.0,7,True,True
553.0,0.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
553.0,10.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,416.77029386048713,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,10.000000000000284,0.0,0.0,7,True,True
553.0,50.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,456.77029386048696,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,7,True,True
553.0,100.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,506.7702938604869,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,7,True,True
553.0,500.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,906.7702938604873,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,500.00000000000045,0.0,0.0,7,True,True
553.0,1000.0,-2693897.8707302823,-4297484.765548426,3854219.559438586,406.77029386048685,30.258459803130524,3.0132142124431476,7.100930191576481,-2693897.8707302823,-4297484.765548426,3854219.559438586,1406.770293860487,30.258459803130524,3.0132142124431476,7.100930191576481,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,7,True,True
554.0,0.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
554.0,10.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,506.3347937179689,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,9.999999999999716,0.0,0.0,8,True,True
554.0,50.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,546.3347937179691,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,49.999999999999886,0.0,0.0,8,True,True
554.0,100.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,596.3347937179691,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,99.99999999999989,0.0,0.0,8,True,True
554.0,500.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,996.334793717969,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,499.9999999999998,0.0,0.0,8,True,True
554.0,1000.0,-2693911.3819839787,-4297582.936398014,3854289.7181158285,496.3347937179692,131.3106244300314,18.619951616507024,33.39334260672331,-2693911.3819839787,-4297582.936398014,3854289.7181158285,1496.3347937179688,131.3106244300314,18.619951616507024,33.39334260672331,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
